entry_id,pdf_page_range,markdown_start_line,section,heading,is_new,is_uncertain,ordinal_marker,primary_headword,all_star_forms_in_heading,target_headword,heading_gloss,heading_iew_refs,heading_relation_tags,body_markdown,body_char_flags
liv2add-0031,16,1288,*d,"Neu: ?2.*dei̯h₁- ‘schlagen, zerstören’¹",True,True,?2.,*dei̯h₁-,*dei̯h₁-,,"schlagen, zerstören",,new; uncertain,"Präsens
*déi̯h₁-e- ved. ví dayate ‚zerstört‘; ?pamir. yzg. (+) δay- ~ day- ‘schlagen’, rosh.(+)
δay- ‘schlagen (intr.), hinfallen’²

Anm. 1 Verbal nur iir., vgl. ved. dīná- ‘gering, schwach’ und viellleicht gr. δεινός, EWAia I 699- 700 mit Lit.; WERBA in EICHNER et al. (Hrsgg.), Iranistik in Europa - gestern, heute morgen, Wien 2006, 286-297. *h₁ nur wegen des Gr.

Anm. 4b Wahrscheinlich auch ap. in mā vi[daya(n)tā] ‘soll(en) nicht zerstören’ A²Sa, s. WERBA, l.c. 296-7. Die pamirischen Verben (vgl. MORGENSTIERNE, EVS 32-3, CHEUNG, EDIV 48) haben offenbar einen Präsensstamm *dVya- mit unklarer Anlautvariation δ° ~ d°. Das Prät. shu. δōd, yzg. δed setzt allerdings ein *dāta- voraus, das wohl durch Kontamination mit yzg. (+) δaδ- < *dā-, dad- ‘setzen’ zu erklären ist, das ebenfalls ‘schlagen’ bedeuten kann. Das h in chwar. dh-, yagn. dĕh- ‘schlagen’ ist problematisch; im Chwar. ist ein Hiattilger denkbar wie in xh- ‘herrschen’ < *xšaya-, aber anderswo ist diese Annahme schwieriger.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0032,16,1299,*d,*dei̯h₂-,False,False,,*dei̯h₂-,*dei̯h₂-,,,,,"Präsens ?*di-né/n-h₂-
[parth. (+) pdyn- ‘anzünden’3a

Anm. 1 … Dazu nach SCHUMACHER/MATZINGER 969 auch alb. din ‘tagen’, atosk. /dihet/* ‘es wird Tag’, ursprüngliche Stammbildung unklar.

Anm. 3a Kaum mit GHILAIN 84 < *pati-id-n-; ebenso chwar. pzn- < *pa-δina-, SAMADI 166-7, und shughni (+) piδin-, vgl. MORGENSTIERNE, EVS 55a mit Lit.; CHEUNG, EDIV 50-1.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0033,16,1309,*d,1.*dei̯k̑-,False,False,1.,*dei̯k̑-,*dei̯k̑-,,,,,"Aorist *dḗi̯k̑/déi̯k̑-s- aav. 2s Inj. dāiš ‘zeige!’
gr. ἔδειξα ‘zeigte’
lat. dīxī ‘sagte’
Wohl doch schon uridg., vielleicht sekundär zum reduplizierten Präsens?

Zum them. Präs. ?chwar. n-δys- ‘ein Zeichen geben’ (< *ni-dai̯sa-, vgl. SAMADI 68)",contains-greek; contains-combining-marks
liv2add-0034,16,1319,*d,Neu: ?*dekʷ- ‘erscheinen’,True,True,,*dekʷ-,*dekʷ-,,erscheinen,,new; uncertain,"Iterativ
?*dokʷ-éi̯e-
alb. vdes ‘stirbt’

Vgl. SCHUMACHER/MATZINGER 1001-2, vielleicht Basis von *dekʷs-, nur alb. < *wi-dokʷei̯e- (mit generalisiertem Umlaut wie bei ndez ‘anzünden’).",contains-combining-marks
liv2add-0035,16,1328,*d,*dekʷs-,False,False,,*dekʷs-,*dekʷs-,,,,,"Anm. 1 … Für Anschluss von heth. tekkussie-, tekkusnu- jetzt wieder KLOEKHORST 864-5.",
liv2add-0036,16-17,1333,*d,"Neu: *del(H)- ‘ziehen, anziehen’1",True,False,,*del(H)-,*del(H)-,,"ziehen, anziehen",,new,"Präsens
*del(H)-e-
alb. n-djell ‘lullt ein, redet gut zu, lockt an’2

*dl̥(H)-i̯é- heth. talliyazi ‘lockt (an), zieht (an)’ ?germ. *tulja- > ae. -tyllan ‘locken, verführen’3

Anm. 1 Zum Ansatz und besonders zum Heth. siehe MELCHERT, FS SINGER 226-232. Vgl. nominal an. tál ‘Falle, Täuschung’ und vielleicht auch gr. δόλος ‘Täuschung, Betrug’, lat. dolus ‘böse Absicht’, ibid. 231.

Anm. 2 Wohl noch besser hierher als mit SCHUMACHER, FT Halle 612 zu *telH- ‘still werden’ (ll /ł/ steht für einfaches intervokalisches l).


Anm. 3 S. MELCHERT l.c. 226-30 (gegen OETTINGER 346).

Anm. 4 Me. auch Simplex tillen; daneben auch me. tollen/tullen ‘ziehen, anziehen’, vgl. MELCHERT l.c. 230-1.",contains-greek; contains-combining-marks
liv2add-0037,17,1351,*d,*delg̑ʰ-,False,False,,*delg̑ʰ-,*delg̑ʰ-,,,,,"Präsens *dl̥g̑ʰ-sk̑é-
[mkymr. deily ‘ergreift, hält (fest)’, abret. delch ‘hält’4a

Anm. 4a Stamm jeweils *dalɣe- < *dalge- ← *dalke- < *dalske- nach SCHUMACHER, KPV 272-3 (a) mit Lit., nicht *dalgī- (*delgʰē-, KLINGENSCHMITT 197⁴6). *dalge- kann aber wohl auch direkt *dalsge- < *dl̥(g̑ʰ)sg̑ʰé- fortsetzen (progressive Assimilation bei *-sk̑é- ist auch sonst belegbar).",contains-combining-marks
liv2add-0038,17,1359,*d,Neu: ?2.*delh₁- ‘verlängern’1 IEW 194-6,True,True,?2.,*delh₁-,*delh₁-,,verlängern,IEW 194-6,new; uncertain,"Präsens ?*dl̥h₁-éi̯o- aksl. (+) pro-dьľǫ, -dьliti ‘verlängern’

Anm. 1 Verbal nur slav. (primär?), Basis vieler Nomina, z.B. aruss. dьlja ‘Länge’ und v.a. die Adj. *dl̥h₁-gʰó- in ved. dīrghá- = av. darəga-, aksl. (+) dlъgъ sowie *dolh₁-i-gʰo- > gr. δολιχός neben *dolh₁-u-Ki- > heth. daluki-, alle ‘lang’; *h₁ wegen gr. ἐν-δελεχής zu einem neugebildeten *δέλεχος n. < *délh₁gʰos, vgl. STÜBER 172-4 mit Lit.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0039,17,1366,*d,1.*demh₂- oder *dem-?,False,True,1.,*demh₂-,*demh₂-; *dem-?,,,,uncertain; alternative,"Anm. 1 … Gegen Ansatz mit Laryngal jetzt NIKOLAEV, 18th UCLA Conf.; HS 123, 2010[2011], 56- 96 unter Hinweis auf u.a. myk. /demehontes/, kelt. *danto- in mir. dét ‘Art, Gewohnheit’, mkymr. deint ‘Verhalten’, heth. dametar- ‘Überfluss’. Konkrete Belege für *h₂ seien auf griechische Formen beschränkt und könnten sekundär sein: Gr. δέμας enthalte suffixales *h₂ (von *dem-h₂- ~ *dmḗ-h₂-, weitergebildet in heth. dame-tar-, hluv. tamih-it- ‘Gedeihen’, aav. dəmāna- ‘Haus’, lat. māteriēs usw.; zum Typ vgl. σέβας) und -dmā- im medialen Perfekt und danach auch im Adjektiv sei analogisch erklärbar (altes δέδα- wäre wohl tatsächlich kaum erhalten geblieben). [Stefan SCHUMACHER weist mich darauf hin, dass mir. dét, mkymr. dant nach Beleglage, Semantik und Wortbildung nicht als sichere Erbwörter zu dieser Wurzel gelten können und in jedem Fall analogische Neubildungen nach Anit-Mustern sein könnten.]",contains-greek; contains-subscript-numerals
liv2add-0040,17,1371,*d,2.*demh₂-,False,False,2.,*demh₂-,*demh₂-,,,,,"Neubildungen:
ske-Präsens chwar. (+) δms- ‘gezähmt werden’16a

Anm. 16a SAMADI 66; CHEUNG, EDIV 55.",contains-greek; contains-subscript-numerals
liv2add-0041,17,1379,*d,*der-,False,False,,*der-,*der-,,,,,"Zum Präsens auch ?chwar. bδr- ‘herausreißen, -schütteln’ (wenn < apa-dara-, SAMADI 16-7)

Zu streichen: alb. djerr (sekundäre Variante von bjerr < *dzbier-, SCHUMACHER/MATZINGER 966- 7)

Anm. 1 … Iran. und bsl. könnte Vermischung mit Reflexen von *dʰerh₂- vorliegen.",contains-greek; contains-subscript-numerals
liv2add-0042,17-18,1388,*d,*derbʰ-,False,False,,*derbʰ-,*derbʰ-,,,,,"Zum Präsens auch [iran. *dr̥ba- in waxi (+) drəv- ‘nähen’1a

Anm. 1a Vgl. CHEUNG, EDIV 60.

Anm. 2 …, vielleicht Hauchumsprung *derbʰ- > *dʰerb-?",contains-combining-marks
liv2add-0043,18,1398,*d,*derk̑-,False,False,,*derk̑-,*derk̑-,,,,,"Anm.5 < *dark-, zur Umbildung vgl. SCHUMACHER, KPV 270-1; nur deuteroton pf., suppletiv zu ·ac-cae ‘sah’ (s. *kʷei̯s-).",contains-combining-marks
liv2add-0044,18,1403,*d,*deu̯h₂-,False,False,,*deu̯h₂-,*deu̯h₂-,,,,,"Zum Präsens auch toch.A 3p Konj. (?) Med. tsnāntr- ‘setzen zusammen (?)’3a

Anm. 3a *tsəna- < *du-n-h₂-, vgl. SERŽANT, HS 120, 2007: 105-109; MALZAHN 984. Die in LIV² referierte Vermutung HOLLIFIELDS, JIES 6 (1978) 181, daß idg. *dʰenh₂- vorliegen könnte, muss aus lautlichen wie semantischen Gründen abgelehnt werden.",contains-combining-marks; contains-subscript-numerals
liv2add-0045,18,1410,*d,*deu̯k-,False,False,,*deu̯k-,*deu̯k-,,,,,"Als iranischer Fortsetzer des Wurzelpräsens ist oss. duc-/doc- zu streichen, statt dessen [waxi (+) δic- ‘melken’¹

Anm. 1 Ebenso Shughni δůj- usw.; *dau̯č(a)i̯a- setzen dagegen voraus mp. dwš-, chwar. δws-, oss. doc-/duc-, parāči dūč-, vgl. MORGENSTIERNE, GS NYBERG II 77-8; EVS 31; SAMADI 67; außer chwar. čx- ‘saugen’ können alle von CHEUNG, EDIV 69-70 unter *dauxš- aufgeführten Verben auf *dauči̯- zurückgeführt werden. Semantisch vielleicht von uriir. *dʰau̯gʰ- ‘melken’ (s. *dʰeu̯gʰ-) beeinflußt (vgl. aber frz. traire ‘melken’ ← lat. trahere ‘ziehen’), doch lautlich nicht damit vereinbar. Hierher auch mp. dōz-, bal. (+) dōč- ‘nähen’ aus ‘die Nadel führen’? Ältere Bed. auch in Shughni wiδůʒ- ‘schälen’?",contains-greek; contains-combining-marks
liv2add-0046,18,1417,*d,*deu̯s-,False,False,,*deu̯s-,*deu̯s-,,,,,"Präsens
?*dus-sk̑é-
alb. duhet ‘ist notwendig; wird geliebt’

S. SCHUMACHER/MATZINGER 971 mit Lit.",contains-combining-marks
liv2add-0047,18,1426,*d,*dregʰ-,False,False,,*dregʰ-,*dregʰ-,,,,,"Aorist
?*drégʰ-/dr̥gʰ- [khot. Präsens Med. 3s dṛysde, 3p dṛjsāre ‘halten’1a

Desiderativ ?*drégʰ/dr̥gʰ-s-
[air. Konj. dress-4b

Neubildung: ske-Präs. parth. drxs- ‘ertragen’

Anm. 1a < *dr̥ja-, EMMERICK 46-7. Eher eine solche Umdeutung als altes idg. Präsens.

Anm. 4 …, SCHUMACHER, KPV 285-6; dazu Prät. dreblaing analogisch nach leblaing: lingid, ibid.

Anm. 4b vgl. SCHUMACHER, KPV 285",contains-combining-marks
liv2add-0048,18-19,1443,*d,*drep-,False,False,,*drep-,*drep-,,,,,"Zum Präsens *drép-e- auch ?parth. (+) drb- ‘(Kleider) anziehen’2a

Iterativ
?*drop-éi̯o-
iran. *drāpaya-: waxi drïp- ‘kämmen, kratzen’3a

Neubildung Nasalpräsens auch in toch.B rapanaṃ ‘gräbt’5

Anm. 2a Wahrscheinlich Rückbildungen zu einem Nomen, s. CHEUNG, EDIV 77.

Anm. 3a S. MORGENSTIERNE, IIFL II 520b; STEBLIN-KAMENSKIJ 151; Neubildung möglich.

Anm. 5 Mit regulärem d-Schwund vor Konsonant, vgl. ADAMS 1999: 528-9; a-Stufe aus dem Prät. urtoch. *rapa-; im Otoch. athem. Präsens r(ä)pā-, Neubildung? ADAMS stellt hierher auch heth. terIpp- ‘pflügen’, das gewöhnlich zu *trep- ‘wenden’ gestellt wird, dann wäre ein Wurzelstamm anzusetzen.",contains-combining-marks
liv2add-0049,19,1461,*d,*dreu̯H-,False,False,,*dreu̯H-,*dreu̯H-,,,,,"Präsens
*dréu̯H-e- waxi (+) draw- ‘ernten, mähen’ (CHEUNG, EDIV 79 mit Lit.)",contains-combining-marks
liv2add-0050,19,1467,*d,"Neu: *du̯eh₂- ‘entfernen, abtrennen’1",True,False,,*du̯eh₂-,*du̯eh₂-,,"entfernen, abtrennen",,new,"Desiderativ ?*du̯éh₂/duh₂-s-
heth. tuhhuszi ‘trennt’, tuhuhsa ‘ist getrennt’2

Anm. 1 Verbal nur anat., vgl. aber gr. *dwā́n > δήν ‘fern’, ved. dūrá- usw., OETTINGER, MSS 34, 1976, 133-4; KIMBALL 402.

Anm. 2 Wohl synchron zu trennen in tuhs- ‘schneiden’ und tuhhus- ‘enden’, vgl. KLOEKHORST s. vv.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0051,19,1477,*d,*du̯ei̯-,False,False,,*du̯ei̯-,*du̯ei̯-,,,,,"Anm. 3 < *erkinčʿi- < *du̯insk-i̯e- (zu čʿ < *ski̯ siehe

Anm. 12 zu *g̑neh₃-) < *du̯i-n-ske- mit sekundärem n-Infix, vgl. KLINGENSCHMITT 78-9.",contains-combining-marks; contains-subscript-numerals
liv2add-0052,19,1487,*dʰ,*dʰebʰ- s. *debʰ-,False,False,,*dʰebʰ-,*dʰebʰ-; *debʰ-,*debʰ-,,,,,
liv2add-0053,19,1490,*dʰ,*dʰalh₁- s. *dʰelh₁-,False,False,,*dʰalh₁-,*dʰalh₁-; *dʰelh₁-,*dʰelh₁-,,,,,contains-subscript-numerals
liv2add-0054,19,1493,*dʰ,*dʰegʷʰ-,False,False,,*dʰegʷʰ-,*dʰegʷʰ-,,,,,"Beim Präsens *dʰégʷʰ-e- zu streichen: jav. dažaiti (s. unten), them. Präsens iran. *daǰa- jedoch in khot. (+) dajs- (CHEUNG, EDIV 53-4)

Neu Präsens ?*dʰegʷʰ-i̯é- ved. dahyate ‘brennt’³a khot. (+) dagy- ‘reif werden’; [jav. dažaiti ‘verbrennt’³b ?[toch. Konj. III B 1s Med. tskemar ‘soll brennen’, A Abstr. tskalune

Neubildung: ske-Präsens sogd. δxs- ‘reif werden’

Anm. 3a Mit schwankendem Akzent, am frühesten belegt ist dáhya- RVKh., kein Passiv, sondern fientive Oppositionsbildung (anticausative), s. KULIKOV 390-395.

Anm. 3b Am besten als Rückbildung zu einem Medium *dažaite < *dajyatai erklärbar; vgl. MARTÍNEZ, IF 104, 1999, 130; CHEUNG, EDIV 53-4; KÜMMEL, IIJ 50/3, 2007, 276.

Anm. 3c Nach PINAULT, AT Los Angeles 262-3 (implizit) aus *dʰgʷʰ-ii̯e/o-.",contains-greek; contains-combining-marks
liv2add-0055,19,1508,*dʰ,*dʰeh₁-,False,False,,*dʰeh₁-,*dʰeh₁-,,,,,Anm. 4 … Jav. schwacher Stamm daθ- (vor Vokal) neben daδā-/daδ-,contains-greek; contains-subscript-numerals
liv2add-0056,19,1513,*dʰ,*dʰei̯g̑ʰ-,False,False,,*dʰei̯g̑ʰ-,*dʰei̯g̑ʰ-,,,,,"Zum Präsens auch …; [parth. (+) dys- ‘bauen’ < *daisa-, für *daiz-a- wohl nach Formen wie 3s *daisti < *daiz-(a)ti, vgl. CHEUNG, EDIV 53.",contains-combining-marks
liv2add-0057,19-20,1518,*dʰ,*dʰei̯H- → *dʰeH(i)-,False,False,,*dʰei̯H-,*dʰei̯H-; *dʰeH(i)-,*dʰeH(i)-,,,redirect/update,"Präsens
?*dʰiH-i̯é-

Perfekt
*dʰe-dʰóHi/dʰHi-
Anm. 1 ... Zur Wurzelgestalt vgl. SCHINDLER 1972: ; LUBOTSKY 2001: 122; CANTERA, Faventia 34-
36, 2012-2014, 94-5. Nach Lubotsky Erweiterung zu 1.*dʰeh₁-, also *dʰeh₁(i)-.


Anm. 4... Bei Wurzelansatz *dʰeH(i)- kann jav. diδāiti regulär aus *didāti entstanden sein, was ein vom Perfekt unabhängiges Präsens wahrscheinlicher macht.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0058,20,1532,*dʰ,*dʰei̯Hgʷ- s. *dʰi̯eHgʷ-,False,False,,*dʰei̯Hgʷ-,*dʰei̯Hgʷ-; *dʰi̯eHgʷ-,*dʰi̯eHgʷ-,,,,,contains-combining-marks
liv2add-0059,20,1535,*dʰ,*dʰalh₁- → *dʰelh₁-,False,False,,*dʰalh₁-,*dʰalh₁-; *dʰelh₁-,*dʰelh₁-,,,redirect/update,"Aorist
*dʰélh₁-/dʰl̥h₁- [gr. ἔϑαλον ‘quoll, strotzte’

Zum Präsens auch [mkymr. deillyaw* ‘hervorgehen aus’3a

Neubildung: Perfekt gr. τέϑηλα, dor. τέϑᾱλα ‘blühe’5 alb. Aor. doll-/duall- ‘hinausgehen’6

Anm. 1 Gemäß HACKSTEIN, Sprachform 221 (gegen *dʰeh₂lH- KLINGENSCHMITT 172; LAMBERTERIE 661-2) und trotz SCHUMACHER, KPV 258-9 (*dʰh₂elh₁-) muss *ā̆ jeweils einzelsprachlich sekundär sein, eindeutig e-Stufe in arm. deł ‘Kräuter, Medizin’ (vgl. DRIESSEN, FT Halle 50-60; MARTIROSYAN, EDAIL 231-2; 237), vgl. noch

Anm. 4. Der auslautende Laryngal wegen des n-Infix-Präs. Für *h₁ sprechen gr. ϑαλερός ‘blühend’ und das analog zu βάλλω (s. *gʷelh₁-) thematisierte Nasalpräsens.

Anm. 3a Weitergebildet zu *dall-iā- ← *dall- < *daln-,SCHUMACHER, KPV 257-9.

Anm. 4 < *dall-o/e-, nach KLINGENSCHMITT 172 < *dalnō, *dalnet; vgl. OREL 54 mit Lit.; alb. *daln° kann nicht direkt auf *dʰl̥-n° beruhen, s. SCHUMACHER, KPV 257-9, doch nichts spräche dagegen, wenn ein altes *dlin° nach der antevokalische R(z) *dal- des verlorenen Wurzelaorists durch *daln° ersetzt worden sein könnte. Nach Mitteilung von Stefan SCHUMACHER (per litt.) ist *dal- < *dʰl̥h₁- jedoch zweifelhaft, da nach Fällen wie sh-pullë ‘Handfläche’ < *-pl̥h₂-áh₂- und thur ‘flechten’ < *k̑r̥H- (s. *k̑erH-) vielmehr *dul- zu erwarten wäre. In diesem Fall könnte dal- doch nur die Vollstufe fortsetzen und somit auf uridg. *dʰ(h₂)alh₁- weisen; als einziger Ausweg bietet sich die Annahme einer o-Stufe, die dann eine o-stufige Aoristbildung *dʰólh₁-/dʰl̥h₁- voraussetzen würde, aus der man auch gr. ϑαλε- herleiten könnte. Vgl. nun auch SCHUMACHER/MATZINGER 968-9.

Anm. 5 Analogische Dehnstufe nach z.B. ἐτάκην: τέτηκα (s. *teh₂k-), vgl. HACKSTEIN, Sprachform 221.

Anm. 6 < *dʰāl- nach dem Vorbild von mor-/muar-: Präsens marr, vgl. SCHUMACHER, FT Halle 616.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0060,20,1557,*dʰ,1.*dʰembʰ-,False,False,1.,*dʰembʰ-,*dʰembʰ-,,,,,"Anm. 1 Verbal nur gr., dazu wohl germ. *dumba- ‘stumm, tumb’ (HEIDERMANNS 166), dazu, zur Wurzelform und dem Verhältnis zu ϑάμβος n. ‘Erstaunen’ s. BARTON, Glotta 71, 1993, 1-5; HACKSTEIN, Sprachform 237 mit Lit.; ϑαμβέω ‘staune’ geht nicht mit SZEMERÉNYI, Glotta 33 (1954) 245 auf Iterativ *dʰombʰéi̯e- zurück, sondern ist denominal, s. TUCKER 43.

Anm. 3 Mit sekundärer Dehnstufe sekundär zum Wurzelallomorph *tʰap-, vgl. HACKSTEIN ibid.",contains-greek; contains-combining-marks
liv2add-0061,20-21,1564,*dʰ,"Neu: *dʰengʰ- ‚sich erheben, wachsen‘1 IEW 250",True,False,,*dʰengʰ-,*dʰengʰ-,,"sich erheben, wachsen",IEW 250,new,"Aorist
?*dʰéngʰ-/dʰn̥gʰ-
toch.B tsaṅka ‘erhob sich’
[urslav. *dęgъ ‘wurde stark’2

Neubildungen:
toch.B Konj. tsāṅkaṃ ‘wird sich erheben’; Präs. tseṅketär ‘erhebt sich’
Nasalpräsens
russ. (+) dial. djágnut' ‘wachsen, stark werden’

Anm. 1 Verbal nur toch. und slav., dazu auch air. daingen ‘stark’ vgl. ADAMS 1999: 733-4 mit Lit.; zu trennen ist jedoch ved. dagh- ‘verfehlen’. Im Toch. seṭ-Wurzel durch Anschluss an das Schema intransitiver a-Verben bzw. Bildung mit sekundärem Suffix. Problematisch ist


allerdings die slav. Akzentuierung, die auf primären Akut deutet, was gegen *gʰ- spräche. Vielleicht doch ursprünglich *dʰengh₂- mit Aspirationswirkung nur im Tocharischen, für die freilich keine weiteren Parallelen bekannt sind?

Anm. 2 Thematischer Aorist wird vorausgesetzt von Präsens *dęgnǫti und russ. Prät. djag (nicht djágnul), vgl. Słownik prasłowiański 3, 96.",contains-combining-marks; contains-subscript-numerals
liv2add-0062,21,1584,*dʰ,Neu: *dʰengʷʰ- ‘bedecken; verdunkeln’1 IEW 250,True,False,,*dʰengʷʰ-,*dʰengʷʰ-,,bedecken; verdunkeln,IEW 250,new,"Aorist
?*dʰéngʷʰ-/dʰn̥gʷʰ-
[lit. deñgė ‘bedeckte’, diñgo ‘verschwand’2
?[urslav. *dęgъ ‘bedeckte’3

Neubildungen:
R(e)-i̯e-Präsens
lit. deñgia, (deñgti) ‘bedecken’

Nasalpräsens
ukr. o-djahnuty ‘bekleiden’4

sta-Präsens lit. diñgsta, (diñgti) ‘verschwinden’

Anm. 1 Verbal nur bsl., vgl. noch lit. dangùs ‘Himmel’, slav. *dǫgà ‘Bogen; Fassdaube’, derm. *dunga- ‘unterirdisches Gemach; Haufen, Misthaufen, Dung’ und nach KÜMMEL, FT Kopenhagen 221-2 auch *dankʷō- ‘Grube’ > an. dǫkk sowie vielleicht die Wörter für ‘dunkel’ heth. dankui-, germ. *denkʷa-, *dunkra-, *dunkla- an. døkkr, aschw. diunker, afr.diunk, as. dunkar, ahd. tunchal (vgl. KLOEKHORST 829, KÜMMEL ibid. 221) sowie mkymr. deweint ‘Finsternis, Mitternacht’? Nicht überall leicht von *dʰengʰ- zu trennen.

Anm. 2 Wenn Umbildungen eines Wurzelaorists *deng-/ding-.

Anm. 3 Wohl vorausgesetzt vom neugebildeten Nasalpräsens.

Anm. 4 < *dęgne-, *dęgnǫ-, Inf. auch o-djahtý; Neubildung zu einem Aorist *dęgъ, *dęže.",contains-combining-marks
liv2add-0063,21,1609,*dʰ,*dʰer-,False,False,,*dʰer-,*dʰer-,,,,,"Zum neugebildeten (?) i̯e-Präsens auch chwar. chwar. (+) wδrȳ- ‘sich stützen’6a

Anm. 6a < *wi-darya-, vgl. SAMADI 213; Neubildung, da altes *dr̥ya- zu δȳ- hätte führen sollen, vgl. mȳ- ‘sterben’ < *mr̥ya-. Alt sein könnte dagegen oss. ev/æv-dæl- ‘unbeschäftigt sein’ < *apa-dərya-, CHEUNG, EDIV 165, ähnlich yazg. paδir- ‘uderživat'sja’ < *pati-dərya-, šug. wiδir- ‘sich halten’ < *wi-dərya-.",contains-greek; contains-combining-marks
liv2add-0064,21,1616,*dʰ,Neu: ?*dʰerh₂- ‘zerbrechen’¹,True,True,,*dʰerh₂-,*dʰerh₂-,,zerbrechen,,new; uncertain,"Präsens
?*dʰé-dʰorh₂/dʰr̥h₂-
kluw. tatarhandu ‘sollen zerbrechen’²

Iterativ
?*dʰorh₂-éi̯e-
as. (+) derian ‘schädigen’³

Anm. 1 Dazu vielleicht auch gr. *tʰrā- in ϑρᾱνύξαντες, συντεϑρᾱ́νωται und ϑραύω ‘zerbrechen’ (vgl. BEEKES, EDG 552). Iranisch und bsl. vielleicht mit *der- (s.d.) vermischt, was die vielen seṭ-Varianten der letzteren Wurzel erklären könnte.

Anm. 2 Zur Bedeutung und zur Trennung von *terh₂- vgl. KLOEKHORST 838-9, auch zu einer möglichen hluw. Entsprechung tà-tara/i-ha-. Gegen den dort vermuteten Anschluss an *terh₃- ‘durchbohren’ spricht die fehlende Gemination von -t- (und ggf. die hluw. Schreibung mit Leniszeichen tà-).

Anm. 3 Bisher ohne Etymologie, aber gut hier anschließbar (in Kausativa auch sonst oft keine Resonantengemination).",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0065,21-22,1633,*dʰ,"Neu: ?*dʰeu̯bʰ- ‚einsinken, sich vertiefen‘1",True,True,,*dʰeu̯bʰ-,*dʰeu̯bʰ-,,"einsinken, sich vertiefen",,new; uncertain,"Aorist
?*dʰéu̯bʰ-/dʰubʰ-
[lit. dùbo 'sank ein, wurde hohl'2

Präsens
?*dʰu-né/n-bʰ- [lit. dumbù, (dùbti) 'einsinken, hohl werden'3


Perfekt
?*dʰe-dʰóu̯bʰ/dʰubʰ-
[ae. dēaf, dufon 'tauchte(n)'

Kausativ ?*dʰou̯bʰ-éi̯e-
an. (+) deyfa 'eintauchen, taufen'

Neubildung: R(z)-e-Präs. ae. (+) dūfan 'tauchen, versinken'4 lett. dubu, (dubt) 'einsinken'

Anm. 1 Ansatz mit *b nur wegen germ. p ist unbegründet, da dieses aus *pp < *bʰn erklärt werden kann. Verbal nur germ. und balt., aber nominal gut bezeugt, vgl. *dʰubʰnó- 'tief' > gall. dubno-, mkymr. dwvyn 'tief', lit. dùgnas m., aksl. dъno n. 'Grund, Boden', dazu auch *dʰeu̯bʰno- in germ. *deupa- in got.(+) diups 'tief'; *dʰou̯bʰó- > lit. daũbas 'Tal, Schlucht'. Vgl. KROONEN Studies in Slavic and General Linguistics 37, 255; ALEW s. v. daubà. Dazu vielleicht auch Wörter wie gr. *dʰubʰló- > gr. τυφλός 'blind, dunkel', *dʰubʰ-u- > air. dub 'schwarz' mit semantischer Verschiebung ausgehend von der Vorstellung eines tiefen Lochs (wenn nicht zu einer homonymen Wurzel). Vielleicht hierher mit dissimilatorischer Metathese **dʰubʰ-m° > *bʰudʰ-m° auch uridg. *bʰudʰ-mén-, *bʰudʰ-(m)nó- 'Boden' in ved. budhná-; gr. πυϑμήν; lat. fundus etc.? Toch.A tpär, B tapre 'hoch' und A top, B taupe 'Mine' sind lautlich und semantisch problematisch (letzteres eher zu *teu̯p- 'sich niederkauern'?); semantisch schwierig ist auch Anschluss von toch.A tsopats 'groß' < *dʰou̯bʰ-ot-i̯o- (?), das aber den Ansatz mit auslautendem *bʰ bestätigen würde.

Anm. 2 Neubildung möglich.

Anm. 3 Neubildung möglich, doch liegt eine Spur des Nasalpräsens vielleicht in *dumba- 'hohler Baum' > slav. *dǫbъ 'Eiche' vor.

Anm. 4 Mit analogischem ū. Daneben schwach an. dýfa.",contains-greek; contains-combining-marks
