example_id,pdf_page,split_file,heading,text
7.31,847,08-chapter-7-syntax.md,"7.4.1.2.2.2.2 Order of Other Elements     Verbal complex elements other than the weak object pronouns show ordering variations. In Albanian, for instance, a difference in order for the negator and the dms mood marker can be observed, with both të mos and mos të occurring; there seem, however, to be differences in nuance of directness or in illocutionary act, and this same type of distinction also","(7.31)       a. Mos        të     qesim            pengesa                          (Alb)\nmneg dms make.public.1pl obstacles\n‘We should not make the obstacles publicly known’\na’. Ma         te     holjane,           mi daj                        (Rmi)\nmneg dms get.angry.2sg.prs my mother\n‘Don’t get angry, mother!’\na” Hajri       ma       te     dikhe          daje                     (Rmi)\ngood       mneg     dms    see.2sg.prs    mother.voc\n‘May you not see [anything] good, O mother [because of what you did to me]’\n(title of a song by Esma Redžepova)\nb. Të       mos      qesim             pengesa                         (Alb)\ndms mneg make.public.1pl obstacles\n‘Let’s not make the obstacles publicly known’\nb’. Te       ma       holjane,           mi daj                        (Rmi)\ndms mneg get.angry.2sg.prs my mother\n‘May you not get angry, mother!’"
7.32,852,08-chapter-7-syntax.md,7.4.2 Word Order in Clauses,(7.32)      a. Hised-ıl-mes             ki       vardır                    sonbaar\nfeel-pass-neg.aor comp exist.cop.3sg                        autumn\n‘It does not feel like [= that there is] autumn’\nb. Siz i-dı-nız            ev-de\nyou cop-pst2pl house-loc\n‘You were at home’
7.33,853,08-chapter-7-syntax.md,7.4.2 Word Order in Clauses,"(7.33)       a. Iskam       našite     da        spečeljat                           (Blg)\nwant.1sg ours.def dms win.pfv-3pl.prs\n‘I want our (team) to win’ (lit., ‘want ours (= team) that they.win’)’\nb. Εμείς      ελπίζουμε η               ομάδα       μας να νικήσει (Grk)\nwe.nom hope.1pl the.nom team.nom our dms win.pfv.3sg\n‘We hope that our team will win.’\nc. Sakam           ti           da      odiš                            (Mac)\nwant.1sg.prs you.nom dms go.2sg.prs\n‘I want you to go’\nd. Ov mangela            me te          khelav           čučeko         (Rmi)\nhe want.3sg.prs i            dms dance.1sg.prs chochek\n‘He wants me to dance the chochek’\ne. Mini voi                tini          s’     nedz                    (Aro)\nI       want.1sg.prs you.nom dms go.1sg\n‘I want you to go’"
7.34,853,08-chapter-7-syntax.md,7.4.2 Word Order in Clauses,(7.34)       a. Shpresoj                       të     jesh                     mirë\nb. Shpresoj      që         ti    të     jesh                     mirë\nc. *Shpresoj            ti të    jesh       mirë\nI.hope     comp you.nom dms are.2sg.sbjv well\n‘I hope that you(a)/you(b) are well’\n(7.35)       a. Vreau      să      plece\nwant.1sg dms leave.3sg\n‘I want him to leave’
7.36,854,08-chapter-7-syntax.md,"7.5 The Syntax of Clitics, Historical and Otherwise","(7.36)      a. Hitt:nu-mu          memēr              (Annals of Mursilis, Yr 10, l. 33)\nand-me.dat said.3pl\n‘And they said to me’\nb. Grk: ἄνδρα     μοι       ἔννεπε        (Hom Od. 1.1)\nman.acc me.dat say.impv.2sg\n‘Speak to me of the man’\nc. Skt: rámadhvam        me        vácase (Rigveda 3.33.2a)\nrest.impv.2pl me.dat speech.dat\n‘Rest for my speech’\nd. OCS: tako mi        bozi               (Supr. 74:21)\nthus me.dat gods.nom\n‘By the gods!’\ne. OIr: ní-m-charat-sa                    (Wurzburg Glosses 5c6)\nnot-me-love.3pl-emp\n‘They do not love me’"
7.37,855,08-chapter-7-syntax.md,"7.5 The Syntax of Clitics, Historical and Otherwise","(7.37)       a. Word coordination, e.g., [NN-ca]:\nvāyav         indraś       ca                                    (Rigveda 1.2.5a)\nVāyu.voc Indra.nom and\n‘O Vāyu and Indra!’\nb. Phrase coordination, e.g., [X N] [ADJ-ca N]np\ncalitaḥ        gacchatā      ca     tena                        (Hitopadeśa 3.4)\nset.out.m going.ins and him.ins …\n‘He set out and by him, while going, …\n(lit., ‘by-(the-)going and (by-)him’, i.e., ‘and by the going him’)\nc.i. Sentence coordination, e.g., [NP VP] [X-ca VP]\nāpaḥ             pṛņīta             bheṣajáṃ      várūthaṃ (Rigveda 1.23.21)\nwaters.voc fill.impv.2pl             healing       protection\nmama         jyók ca            sūryaṃ dṛśe      tanvè\nmy          long and           sun.acc see.inf body.dat\n‘O waters, grant in fullness healing, protection for my body,\nand (grant for me) to see the sun for a long time’\nc.ii. Sentence coordination, e.g., [NP VP] [DET-ca-Nnp VP]\nsa         saṃvardhitaḥ. taṃ         ca múṣikaṃ khāditum (Hitopadeśa 4.6)\nhe.nom nourished.nom that.acc and mouse.acc eat.inf\nanudhāvan               biḍālo         dṛṣṭaḥ\nrunning.nom             cat.nom        seen.nom\n‘He was nourished. And a cat was seen running after that mouse to eat it.’"
7.38,857,08-chapter-7-syntax.md,7.5.1 Object Reduplication53,(7.38)       a. Mu          go        davam molivot                   na momčeto.        (Mac)\nhim.dat it.acc I.give pencil.def                      to boy.def\n‘I give the pencil to the boy’\nb. Mε               κοιτάζουν εμένα                                         (Grk)\nme. acc.wk look.at.pl me.acc.str\n‘It’s me that they are looking at’
7.40,860,08-chapter-7-syntax.md,"7.5.1.1.1.3 Varieties of Bosnian-Croatian-Montenegrin-Serbian In OR, as in many other crucial features, the dialects of Gora (southwesternmost","(7.40), from Pavlović 1939: 252:\n(7.39)      Traživ    nekoj   koj može da mu             odgovori ruskomu caru.\nhe.sought someone who can dms him.dat respond Russian.dat king.dat\n‘He sought someone who could respond to the Russian king.’\n(7.40)      On     ne ćav         da         ide       za magare da potraži, teke              žena\nhe     not wanted dms            go        for donkey dms seek           and.so wife\notišla te mu          dovela magare.\nwent and him          brought donkey\n‘[The wife has told him to go to the neighbors’ to borrow a donkey in order to get wood]"
7.41,860,08-chapter-7-syntax.md,"7.5.1.1.2 Greek OR is generally optional in Greek, governed by pragmatic factors having to do with topic and focus (see §7.5.1.2.1). Holton et al. 1997: 432 characterize OR as “the device that removes the object from the comment (new part) of the sentence and renders it part of the background [known] information).” Thus, in (7.41), Μαρία is topical and would be an appropriate answer to a question",(7.41)          Την           αγαπάει              τη Μαρία\nher.acc.sg.f loves.3sg             the Mary.acc.sg.f\n‘He loves Mary’
7.42,861,08-chapter-7-syntax.md,"7.5.1.1.2 Greek OR is generally optional in Greek, governed by pragmatic factors having to do with topic and focus (see §7.5.1.2.1). Holton et al. 1997: 432 characterize OR as “the device that removes the object from the comment (new part) of the sentence and renders it part of the background [known] information).” Thus, in (7.41), Μαρία is topical and would be an appropriate answer to a question","(7.42)          τα                     ξέρει        όλα                           / *ξέρει όλα\nthem.acc.ntr.pl knows.3sg all.acc.ntr.pl\n‘He knows it all’ (lit., ‘them he-knows all-things’)"
7.43,861,08-chapter-7-syntax.md,7.5.1.1.3 Albanian,(7.43)          Agim-i      po      Ø/e vështron                 hënë-n.\nAgim-def prog Ø/it watches                       moon-acc.def\n‘Agim is watching the moon.’\n(7.44)          Çfaqj-a     *Ø/i     pëlqeu   Agim-it.\nshow-def Ø/him pleased Agim-dat.def\n‘The show pleased Agim (= Agim liked the show).’ (Buchholz 1977: 180)
7.45,861,08-chapter-7-syntax.md,7.5.1.1.3 Albanian,(7.45)          Çdo       gjë       *Ø/e     duan            gati.\nevery     thing     Ø/it     they.want       ready\n(7.46)          Ata      Ø/*e     duan           gati       çdo       gjë.\nthey     Ø/it     they.want      ready      every     thing
7.47,862,08-chapter-7-syntax.md,7.5.1.1.4.1 Romanian OR is more limited in Romanian than in other languages (Graur et al. 1966: 144–,(7.47)          X are onoarea de-a invita pe doamna                            profesoară YZ.\nX has honor        of-to invite pe Mrs.                        professor YZ\n‘X has the honor of inviting Professor YZ … ’
7.48,863,08-chapter-7-syntax.md,7.5.1.1.4.2 Aromanian and Meglenoromanian,"(7.48)       a. Auš-lu nu vrea      s-l’      u-aspargă k’efe-(a)     a fičor-lui.       (Aro (Kruševo))\nold-def not wanted dms-him it-spoil pleasure-def to child-def.dat\n‘The old man did not want to spoil the child’s pleasure’ (Gołąb 1974: 37)\nb. lă       loa     bucium-ul, lă          turi      shi   zisi          (Megl)\nit.acc took log-def            it.acc threw and said\n‘He took the log, threw it [away] and said: … ’         (Papatsafa 1997: 27, 1999: 15)"
7.49,863,08-chapter-7-syntax.md,7.5.1.1.4.2 Aromanian and Meglenoromanian,"(7.49)       a. Κinele     muske fčorulu.                      (Aro (Aminciu))\ndog.def bit          boy.def\n‘The dog bit the boy’ (Beis 2000: 382)\nb. Fčorulu lu           muske kinele.              (Aro (Aminciu))\nboy-def him.acc bit           dog-def\n‘As for the boy, the dog bit him’ (Beis 2000: 232)\nc. Tute          nu     lji         shtiu.\neverything not it.acc.pl I.know\n‘I don’t know everything’ (Beis 2000: 449) (Aro (Aminciu))"
7.50,863,08-chapter-7-syntax.md,7.5.1.1.5 Judezmo,(7.50)       a. Ιl palu tuertu la lumeri lu              indireche                        (Jud)\nthe stick crooked the fire        it.acc straightens\nb. Κriv     stap ogn-ot        go     ispravuva                             (Mac)\ncrooked stick fire-def it.acc straightens\n‘A crooked staff is straightened in the fire’
7.51,864,08-chapter-7-syntax.md,7.5.1.1.7 Romani,"(7.51)          O    melalo pani     na piena le             ni                  o      džungale ruva.\nthe dirty     water not drink it.acc nor                         the    bad        wolves\n‘Even wicked wolves do not drink dirty water’                           (Jusuf 1996: 125)\n(7.52)          Μan ma axmize man kidisave bucende\nme don’t embroil me this           work.pl.loc\n‘Don’t mix me up in this business’             (Bugurdži, Jusuf 1974: 14)"
7.53,864,08-chapter-7-syntax.md,7.5.1.1.7 Romani,(7.53)      a. O    Ajnuri      thaj o Džemo … bahtaren             e      pranden\nthe Ajnur        and the Džemo         congratulate the     marriage.acc\ne    Ramijeske thaj e        Mirsadake\nthe Rami.dat and the Mirsada.dat\n‘Ajnur and Džemo … congratulate Rami and Mirsada on their marriage’\nb. Naza i         Oli … im        go čestitat        brak-ot
7.54,865,08-chapter-7-syntax.md,7.5.1.1.7 Romani,(7.54)          Džanes     len        sa\nyou.know it.acc.pl all\n‘You know everything’
7.55,865,08-chapter-7-syntax.md,7.5.1.1.7 Romani,(7.55)          I       daj       si la                   duj      čhave\nthe.nom mother is her.acc                 two      children\n‘The mother has two children’\n(7.56)          Man       si ma(n)             duj      čhave\nme.acc is me.acc               two      children\n‘I have two children’
7.57,866,08-chapter-7-syntax.md,7.5.1.2.1 Indefiniteness and Specificity,(7.57)          Σου            (τό)     πλέκω        ένα πούλοβερ\nyou.dat        (it.acc) I.knit       one sweater\n‘I’m knitting you a sweater / I’ll knit you a sweater’
7.59,866,08-chapter-7-syntax.md,7.5.1.2.1 Indefiniteness and Specificity,"(7.59), to which the Standard Macedonian and Bulgarian equivalents have\nbeen added:\n(7.58)      a. What did Ana do?\nb. What did Ana read?\nc. Who read the book?\nd. What did Ana do with the book?\n(7.59)      a. Ana Ø lexoi libr-in.             (Alb)\nA.    read book-def.acc\nb. Άννα Ø διάβασε το        βιβλίο. (Grk)\nA.      read     the.acc book.acc\nc. Ana e lexoi libr-in.             (Alb)\nA. it read book-def.acc"
7.58c,867,08-chapter-7-syntax.md,7.5.1.2.1 Indefiniteness and Specificity,"(7.58c) or (7.58d) whereas Greek permits the omission of the clitic regardless of the\nquestion, though with a preference for the clitic in contexts where Albanian\nrequires it. The reduplicated object form in (7.59f) is the only acceptable possibility\nfor Standard Macedonian whereas the Bulgarian norm would prescribe no redupli-\ncation, as in (7.59e). As Leafgren’s 2002 data demonstrate, however, the expect-\nation is that colloquial Bulgarian would pattern like Albanian and Greek."
7.60,867,08-chapter-7-syntax.md,7.5.1.2.1 Indefiniteness and Specificity,(7.60)       a. Papa     Ø vizitoi madje Tiranën                                                             (Alb)\nPope.def Ø visited even       Tirana.def.acc\nb. Ο Πάπας Ø επισκέφτηκε ακόμα και τα           Τίρανα                                          (Grk)\nthe Pope Ø visited         even and the.acc Tirana\nc. Papata    ja poseti duri i Tirana                                                           (Mac)\nPope.def it    visited even and Tirana\n‘The Pope visited even Tirana’\n(7.61)       a. Madje Papa      e           vizitoi Tiranën                                                  (Alb)\neven Pope.def it.acc        visited Tirana.def.acc\nb. Ακόμα και ο Πάπας (τα)            επισκέφτηκε τα       Τίρανα                                (Grk)\neven and the Pope (it.acc) visited             the.acc Tirana\nc. Duri i   Papata ja poseti Tirana                                                            (Mac)\neven and Pope.def it visited Tirana\n‘Even the Pope visited Tirana’
7.62,868,08-chapter-7-syntax.md,7.5.1.2.2 Object Reduplication and Definiteness and Aboutness in Bulgarian,(7.62)      Kučeto         ja        goni      edna           kotka.\ndog.def.n it.acc. chases one                      cat.f\n‘It’s the dog that is chasing a cat’              (Guentchéva 1994: 111)\n(7.63)      krušata risuva deteto.\npear.def.f draws child.def.n\n‘The child draws the pear’                    (Guentchéva 1994: 109)
