output_file	source_xhtml	page	source_image	output_image	classes	status	context
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	168	OEBPS/image/116093.jpg	peterson-2015-art-language-invention-img-0548-116093.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	168	OEBPS/image/116095.jpg	peterson-2015-art-language-invention-img-0549-116095.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	168	OEBPS/image/V.jpg	peterson-2015-art-language-invention-img-0551-v.jpg	h1em	unresolved-inline-image-glyph	]
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	169	OEBPS/image/V.jpg	peterson-2015-art-language-invention-img-0551-v.jpg	h1em	unresolved-inline-image-glyph	[v, ð, ]
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	169	OEBPS/image/116097.jpg	peterson-2015-art-language-invention-img-0553-116097.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	169	OEBPS/image/116099.jpg	peterson-2015-art-language-invention-img-0555-116099.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	169	OEBPS/image/116101.jpg	peterson-2015-art-language-invention-img-0556-116101.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	169	OEBPS/image/116103.jpg	peterson-2015-art-language-invention-img-0557-116103.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	170	OEBPS/image/116105.jpg	peterson-2015-art-language-invention-img-0560-116105.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	171	OEBPS/image/116107.jpg	peterson-2015-art-language-invention-img-0563-116107.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	173	OEBPS/image/116109.jpg	peterson-2015-art-language-invention-img-0566-116109.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	176	OEBPS/image/116111.jpg	peterson-2015-art-language-invention-img-0570-116111.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	176	OEBPS/image/116113.jpg	peterson-2015-art-language-invention-img-0572-116113.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	177	OEBPS/image/116120.jpg	peterson-2015-art-language-invention-img-0574-116120.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	180	OEBPS/image/Image77140.jpg	peterson-2015-art-language-invention-img-0576-image77140.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	180	OEBPS/image/Image77154.jpg	peterson-2015-art-language-invention-img-0577-image77154.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	181	OEBPS/image/Image77167.jpg	peterson-2015-art-language-invention-img-0578-image77167.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	181	OEBPS/image/Image77182.jpg	peterson-2015-art-language-invention-img-0579-image77182.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77197.jpg	peterson-2015-art-language-invention-img-0580-image77197.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77210.jpg	peterson-2015-art-language-invention-img-0581-image77210.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77223.jpg	peterson-2015-art-language-invention-img-0582-image77223.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77237.jpg	peterson-2015-art-language-invention-img-0583-image77237.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77252.jpg	peterson-2015-art-language-invention-img-0584-image77252.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	182	OEBPS/image/Image77271.jpg	peterson-2015-art-language-invention-img-0585-image77271.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	188	OEBPS/image/116123.jpg	peterson-2015-art-language-invention-img-0586-116123.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	188	OEBPS/image/116125.jpg	peterson-2015-art-language-invention-img-0587-116125.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	188	OEBPS/image/116127.jpg	peterson-2015-art-language-invention-img-0588-116127.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	188	OEBPS/image/116129.jpg	peterson-2015-art-language-invention-img-0589-116129.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	191	OEBPS/image/Image77859.jpg	peterson-2015-art-language-invention-img-0593-image77859.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	196	OEBPS/image/Image78233.jpg	peterson-2015-art-language-invention-img-0603-image78233.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	196	OEBPS/image/Image78248.jpg	peterson-2015-art-language-invention-img-0604-image78248.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	196	OEBPS/image/Image78263.jpg	peterson-2015-art-language-invention-img-0605-image78263.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	207	OEBPS/image/116133.jpg	peterson-2015-art-language-invention-img-0613-116133.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch3-evolution.md	OEBPS/9780698155671_EPUB-9.xhtml	207	OEBPS/image/116135.jpg	peterson-2015-art-language-invention-img-0614-116135.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	211	OEBPS/image/116137.jpg	peterson-2015-art-language-invention-img-0619-116137.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	212	OEBPS/image/116139.jpg	peterson-2015-art-language-invention-img-0620-116139.jpg	h1em	unresolved-inline-image-glyph	It’s important to distinguish these key terms as their functions should be quite different. For example, have you ever been reading a book with a “fictional” people in it and gotte
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	212	OEBPS/image/116141.jpg	peterson-2015-art-language-invention-img-0621-116141.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	214	OEBPS/image/116143.jpg	peterson-2015-art-language-invention-img-0626-116143.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	214	OEBPS/image/116145.jpg	peterson-2015-art-language-invention-img-0627-116145.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116152.jpg	peterson-2015-art-language-invention-img-0628-116152.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116154.jpg	peterson-2015-art-language-invention-img-0629-116154.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116156.jpg	peterson-2015-art-language-invention-img-0630-116156.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116158.jpg	peterson-2015-art-language-invention-img-0631-116158.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116160.jpg	peterson-2015-art-language-invention-img-0632-116160.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116162.jpg	peterson-2015-art-language-invention-img-0633-116162.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116164.jpg	peterson-2015-art-language-invention-img-0634-116164.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116166.jpg	peterson-2015-art-language-invention-img-0635-116166.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116169.jpg	peterson-2015-art-language-invention-img-0636-116169.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116171.jpg	peterson-2015-art-language-invention-img-0637-116171.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116198.jpg	peterson-2015-art-language-invention-img-0638-116198.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	215	OEBPS/image/116200.jpg	peterson-2015-art-language-invention-img-0639-116200.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	217	OEBPS/image/Image78711.jpg	peterson-2015-art-language-invention-img-0640-image78711.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	217	OEBPS/image/Image79051.jpg	peterson-2015-art-language-invention-img-0642-image79051.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	217	OEBPS/image/116202.jpg	peterson-2015-art-language-invention-img-0643-116202.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	217	OEBPS/image/116204.jpg	peterson-2015-art-language-invention-img-0644-116204.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	218	OEBPS/image/116206.jpg	peterson-2015-art-language-invention-img-0646-116206.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	218	OEBPS/image/116208.jpg	peterson-2015-art-language-invention-img-0647-116208.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/116210.jpg	peterson-2015-art-language-invention-img-0651-116210.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121886.jpg	peterson-2015-art-language-invention-img-0654-121886.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121888.jpg	peterson-2015-art-language-invention-img-0655-121888.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121896.jpg	peterson-2015-art-language-invention-img-0656-121896.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121894.jpg	peterson-2015-art-language-invention-img-0657-121894.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121892.jpg	peterson-2015-art-language-invention-img-0658-121892.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121890.jpg	peterson-2015-art-language-invention-img-0659-121890.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121898.jpg	peterson-2015-art-language-invention-img-0660-121898.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121901.jpg	peterson-2015-art-language-invention-img-0661-121901.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121903.jpg	peterson-2015-art-language-invention-img-0662-121903.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121905.jpg	peterson-2015-art-language-invention-img-0663-121905.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	220	OEBPS/image/121911.jpg	peterson-2015-art-language-invention-img-0664-121911.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	222	OEBPS/image/118970.jpg	peterson-2015-art-language-invention-img-0665-118970.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	222	OEBPS/image/116214.jpg	peterson-2015-art-language-invention-img-0666-116214.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	222	OEBPS/image/118972.jpg	peterson-2015-art-language-invention-img-0667-118972.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	222	OEBPS/image/116217.jpg	peterson-2015-art-language-invention-img-0668-116217.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79625.jpg	peterson-2015-art-language-invention-img-0670-image79625.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79639.jpg	peterson-2015-art-language-invention-img-0671-image79639.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79648.jpg	peterson-2015-art-language-invention-img-0672-image79648.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79656.jpg	peterson-2015-art-language-invention-img-0673-image79656.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79665.jpg	peterson-2015-art-language-invention-img-0674-image79665.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79673.jpg	peterson-2015-art-language-invention-img-0675-image79673.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79665.jpg	peterson-2015-art-language-invention-img-0674-image79665.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79693.jpg	peterson-2015-art-language-invention-img-0676-image79693.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	223	OEBPS/image/Image79701.jpg	peterson-2015-art-language-invention-img-0677-image79701.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	226	OEBPS/image/116219.jpg	peterson-2015-art-language-invention-img-0684-116219.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	229	OEBPS/image/116221.jpg	peterson-2015-art-language-invention-img-0687-116221.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	229	OEBPS/image/116223.jpg	peterson-2015-art-language-invention-img-0688-116223.jpg	h1em	unresolved-inline-image-glyph	The Proto-Sinaitic system utilized pictographs, and Canaanite speakers were happy with that system. When the Phoenicians got hold of it, they took some of those pictographs and for
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	230	OEBPS/image/Image80314.jpg	peterson-2015-art-language-invention-img-0691-image80314.jpg	h1em	unresolved-inline-image-glyph	It was a long, blunted reed called a stylus that had a triangular end. If that was your implement and you were making impressions into wet clay, you should be able to see why it’d 
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	234	OEBPS/image/n.jpg	peterson-2015-art-language-invention-img-0695-n.jpg	h1em	unresolved-inline-image-glyph	Enjoy the whole thing, but just look at some of the incredible changes! Look at the column headed by . In the third century BCE, the thing was basically a capital I, and now it loo
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	234	OEBPS/image/squiggle.jpg	peterson-2015-art-language-invention-img-0696-squiggle.jpg	h1em	unresolved-inline-image-glyph	Enjoy the whole thing, but just look at some of the incredible changes! Look at the column headed by . In the third century BCE, the thing was basically a capital I, and now it loo
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	234	OEBPS/image/t.jpg	peterson-2015-art-language-invention-img-0697-t.jpg	h1em	unresolved-inline-image-glyph	Enjoy the whole thing, but just look at some of the incredible changes! Look at the column headed by . In the third century BCE, the thing was basically a capital I, and now it loo
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	234	OEBPS/image/stop.jpg	peterson-2015-art-language-invention-img-0698-stop.jpg	h1em	unresolved-inline-image-glyph	Enjoy the whole thing, but just look at some of the incredible changes! Look at the column headed by . In the third century BCE, the thing was basically a capital I, and now it loo
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	234	OEBPS/image/hoove.jpg	peterson-2015-art-language-invention-img-0699-hoove.jpg	h1em	unresolved-inline-image-glyph	Enjoy the whole thing, but just look at some of the incredible changes! Look at the column headed by . In the third century BCE, the thing was basically a capital I, and now it loo
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	235	OEBPS/image/116239.jpg	peterson-2015-art-language-invention-img-0700-116239.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	236	OEBPS/image/Image80521.jpg	peterson-2015-art-language-invention-img-0701-image80521.jpg	h1em	unresolved-inline-image-glyph	All the font programs I’ve worked with make use of the traditional U.S. letterboard (though most are now updating to Unicode, which is a good thing). The first step in creating a f
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	237	OEBPS/image/Image80851.jpg	peterson-2015-art-language-invention-img-0703-image80851.jpg	h1em	unresolved-inline-image-glyph	A mapping like this makes Sondiv look like an alphabet, even though it’s an abjad. It also ignores the fact that is only ever used in foreign words, is just a rarely used ligature,
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	237	OEBPS/image/Image80860.jpg	peterson-2015-art-language-invention-img-0704-image80860.jpg	h1em	unresolved-inline-image-glyph	A mapping like this makes Sondiv look like an alphabet, even though it’s an abjad. It also ignores the fact that is only ever used in foreign words, is just a rarely used ligature,
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	237	OEBPS/image/Image80868.jpg	peterson-2015-art-language-invention-img-0705-image80868.jpg	h1em	unresolved-inline-image-glyph	A mapping like this makes Sondiv look like an alphabet, even though it’s an abjad. It also ignores the fact that is only ever used in foreign words, is just a rarely used ligature,
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	243	OEBPS/image/116241.jpg	peterson-2015-art-language-invention-img-0715-116241.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	243	OEBPS/image/116247.jpg	peterson-2015-art-language-invention-img-0716-116247.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	243	OEBPS/image/116249.jpg	peterson-2015-art-language-invention-img-0717-116249.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	244	OEBPS/image/116251.jpg	peterson-2015-art-language-invention-img-0718-116251.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	250	OEBPS/image/116255.jpg	peterson-2015-art-language-invention-img-0724-116255.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	250	OEBPS/image/116257.jpg	peterson-2015-art-language-invention-img-0725-116257.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	251	OEBPS/image/116259.jpg	peterson-2015-art-language-invention-img-0727-116259.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	251	OEBPS/image/116263.jpg	peterson-2015-art-language-invention-img-0728-116263.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	251	OEBPS/image/116265.jpg	peterson-2015-art-language-invention-img-0730-116265.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	251	OEBPS/image/Image81861.jpg	peterson-2015-art-language-invention-img-0731-image81861.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	251	OEBPS/image/116267.jpg	peterson-2015-art-language-invention-img-0732-116267.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	254	OEBPS/image/116269.jpg	peterson-2015-art-language-invention-img-0740-116269.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	254	OEBPS/image/116271.jpg	peterson-2015-art-language-invention-img-0742-116271.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch4-written-word.md	OEBPS/9780698155671_EPUB-10.xhtml	254	OEBPS/image/116273.jpg	peterson-2015-art-language-invention-img-0743-116273.jpg	h1em	unresolved-inline-image-glyph	
