pdf_page	form	source
216	ὀλισθɛ˜ν	visual-text-xml
216	ὀλισθάνɛ¯ν	visual-text-xml
216	λαχɛ˜ν	visual-text-xml
216	λαγχάνɛ¯ν	visual-text-xml
216	μαθɛ˜ν	visual-text-xml
216	μανθάνɛ¯ν	visual-text-xml
216	μολɛ˜ν	visual-text-xml
216	βλ	visual-text-xml
216	ωσκɛ´¯ν	visual-text-xml
216	παθɛ˜ν	visual-text-xml
216	πάσχɛ¯ν	visual-text-xml
216	κίε	visual-text-xml
216	κῑ́νυντο	visual-text-xml
216	κῑνɛ˜ν	visual-text-xml
216	ἀπ-ολέσθαι	visual-text-xml
216	ἀπ-´ολλυσθαι	visual-text-xml
216	ab-olēre	visual-text-xml
216	βαλɛ˜ν	visual-text-xml
216	βάλλɛ¯ν	visual-text-xml
217	λαβɛ˜ν	visual-text-xml
217	λhαβṓν	visual-text-xml
217	λάζεσθαι	visual-text-xml
217	∗hλαγʷ-	visual-text-xml
217	ἀγρέσθαι	visual-text-xml
217	ἀγέροντο	visual-text-xml
217	∗h₂ger	visual-text-xml
217	ἀγɛ̄́	visual-text-xml
217	ρɛ¯ν	visual-text-xml
217	λιτέσθαι	visual-text-xml
217	λίσσεσθαι	visual-text-xml
217	φάε	visual-text-xml
217	∗φάϝε	visual-text-xml
217	πιφαυσκέμεν	visual-text-xml
217	ἑλɛ˜ν	visual-text-xml
217	ἀπ-εχθέσθαι	visual-text-xml
217	ἀπ-εχθάνεσθαι	visual-text-xml
217	ἐχθρ´ος	visual-text-xml
217	λείπɛ¯ν	visual-text-xml
217	λιπɛ˜ν	visual-text-xml
217	ἐπι-σπɛ˜ν	visual-text-xml
217	μετα-σπων	visual-text-xml
217	ἕπει	visual-text-xml
217	ἔφ-επε	visual-text-xml
217	ἀμφί-επον	visual-text-xml
217	∗sép-	visual-text-xml
217	∗sp-	visual-text-xml
217	Gāthā-Av	visual-text-xml
217	haptī	visual-text-xml
217	τύχε	visual-text-xml
217	τυχɛ˜ν	visual-text-xml
217	τεύχɛ¯ν	visual-text-xml
217	∗dʰéwgʰ-	visual-text-xml
217	∗dʰugʰ-	visual-text-xml
217	dógdʰi	visual-text-xml
217	duhé	visual-text-xml
217	ἔτραπε	visual-text-xml
217	ἐτράπετο	visual-text-xml
217	τρέπɛ¯ν	visual-text-xml
217	∗trép-	visual-text-xml
217	∗tr̥	visual-text-xml
217	σπέσθαι	visual-text-xml
217	ἕπεσθαι	visual-text-xml
217	∗sékʷ-e/o-	visual-text-xml
217	sácate	visual-text-xml
217	sequī	visual-text-xml
217	σχɛ˜ν	visual-text-xml
217	ἔχɛ¯ν	visual-text-xml
217	∗hεχε/ο-	visual-text-xml
217	∗séǵʰ-e/o-	visual-text-xml
217	sáhate	visual-text-xml
217	ἐπι-πτέσθαι	visual-text-xml
217	πέτεσθαι	visual-text-xml
217	∗pét-e/o-	visual-text-xml
217	pátati	visual-text-xml
217	πιθέσθαι	visual-text-xml
217	πείθɛ¯ν	visual-text-xml
217	∗bʰéydʰ-e/o-	visual-text-xml
217	fīdere	visual-text-xml
217	ἤρυγεν	visual-text-xml
217	ἐρεύγεσθαι	visual-text-xml
217	∗h₁réwg-e/o-	visual-text-xml
217	ē-rugereˉ	visual-text-xml
217	ἀπο-παρδɛ˜ν	visual-text-xml
217	πέρδεσθαι	visual-text-xml
217	∗pérd-e/o-	visual-text-xml
218	λάκε	visual-text-xml
218	λεληκ	visual-text-xml
218	ως´	visual-text-xml
218	μακ	visual-text-xml
218	ων´	visual-text-xml
218	μεμηκ	visual-text-xml
218	μύκε	visual-text-xml
218	μύκον	visual-text-xml
218	ἀμφι-μέμῡκεν	visual-text-xml
218	μεμʋ̄́	visual-text-xml
218	κει	visual-text-xml
218	μῡκ	visual-text-xml
218	ωμεναι´	visual-text-xml
218	ἀν-έκραγον	visual-text-xml
218	∗wekʷ-	visual-text-xml
218	∗wé-wk-e/o-,³¹	visual-text-xml
218	∗é	visual-text-xml
218	ávocat	visual-text-xml
218	wewkʷed	visual-text-xml
218	∗ἔϝευκʷε	visual-text-xml
218	∗ἔϝεικʷε	visual-text-xml
218	ἔειπε	visual-text-xml
218	ἤραρε	visual-text-xml
218	ἀραρ	visual-text-xml
218	ων,´	visual-text-xml
218	ἄρμενος	visual-text-xml
218	gʷʰénti	visual-text-xml
218	kuēnzi	visual-text-xml
218	hánti	visual-text-xml
218	jaiṇti	visual-text-xml
218	gʷʰén-	visual-text-xml
218	θɛ¯νέμεναι	visual-text-xml
218	ávadʰīt	visual-text-xml
218	πεφνέμεν	visual-text-xml
218	∗χʷe-χʷν-ε/ο-	visual-text-xml
218	ἔτετμε	visual-text-xml
218	τέμει	visual-text-xml
218	∗kʷ	visual-text-xml
218	-jaγnat	visual-text-xml
219	ἐκέκλετο	visual-text-xml
219	κέλεσθαι	visual-text-xml
219	∗kleh₁-	visual-text-xml
219	∗kel	visual-text-xml
219	ἐνεγκɛ˜ν	visual-text-xml
219	ἀγαγɛ˜ν	visual-text-xml
219	ἄγɛ¯ν	visual-text-xml
219	∗h₂eg̑	visual-text-xml
219	καὶ	visual-text-xml
219	φέρɛ¯ν	visual-text-xml
219	ἐνηνοχέναι	visual-text-xml
219	∗ἀγηγοχέναι	visual-text-xml
219	ἀγηοχέναι	visual-text-xml
219	τεταγ	visual-text-xml
219	ων´	visual-text-xml
219	∗teh₂g	visual-text-xml
220	δέδαε	visual-text-xml
220	δαήμεναι	visual-text-xml
220	δίδαξε	visual-text-xml
220	∗dens	visual-text-xml
220	λελάχωσι	visual-text-xml
220	λελάχητε	visual-text-xml
220	λαχɛ˜ν	visual-text-xml
220	ἐκλέλαθον	visual-text-xml
220	λελάθηι	visual-text-xml
220	λελαθέσθαι	visual-text-xml
220	ἐπέλησεν	visual-text-xml
220	ἐκ	visual-text-xml
220	δέ	visual-text-xml
220	με	visual-text-xml
220	πάντων	visual-text-xml
220	ληθάνει	visual-text-xml
220	ὅσσ’	visual-text-xml
220	ἔπαθον	visual-text-xml
220	λήθɛ¯ν	visual-text-xml
220	λανθάνɛ¯ν	visual-text-xml
220	λελαθε/ο-	visual-text-xml
220	ἀμπεπαλὼν	visual-text-xml
220	προΐει	visual-text-xml
220	δολιχ´οσκιον	visual-text-xml
220	ἔγχος	visual-text-xml
220	δ´ορυ	visual-text-xml
220	ἀμπεπαλ	visual-text-xml
220	ων´	visual-text-xml
220	ἀνέπαλτο	visual-text-xml
220	tı´ṣṭʰati	visual-text-xml
220	ἱστάναι	visual-text-xml
220	fīdere	visual-text-xml
220	πείθεσθαι	visual-text-xml
221	πείθɛ¯ν	visual-text-xml
221	πείθεσθαι	visual-text-xml
221	πιθέσθαι	visual-text-xml
221	πεπιθɛ˜ν³⁴—and	visual-text-xml
221	τετυκεῖν	visual-text-xml
221	τετυκέσθαι	visual-text-xml
221	τεύχɛ¯ν	visual-text-xml
221	-κ-	visual-text-xml
221	∗t	visual-text-xml
221	ἄλαλκε	visual-text-xml
221	ἐνένῑπε	visual-text-xml
221	ἠνῑ́παπε	visual-text-xml
221	∗dḗyḱs-	visual-text-xml
221	∗déyḱs-³⁷	visual-text-xml
221	Gāthā-Av	visual-text-xml
221	dāiš	visual-text-xml
221	dīxisse	visual-text-xml
221	δεῖξαι	visual-text-xml
221	πεῖσαι	visual-text-xml
221	∗deik̯	visual-text-xml
221	ádiṣṭa	visual-text-xml
221	ádikṣi	visual-text-xml
221	di´sá-	visual-text-xml
221	dīcere	visual-text-xml
222	∗wḗǵʰs-	visual-text-xml
222	∗wéǵʰs-	visual-text-xml
222	ávāṭ	visual-text-xml
222	vēxisse	visual-text-xml
222	∗ἔϝεξε	visual-text-xml
222	∗h₃rḗǵs-	visual-text-xml
222	∗h₃réǵs-	visual-text-xml
222	rēxisse	visual-text-xml
222	ὀρέξαι	visual-text-xml
222	∗plḗws-	visual-text-xml
222	∗pléws-	visual-text-xml
222	aploṣṭa	visual-text-xml
222	πλε˜υσαι	visual-text-xml
222	∗kḗrs-	visual-text-xml
222	∗kérs-	visual-text-xml
222	κέρσαι	visual-text-xml
222	∗h₂ḗrh₃s-	visual-text-xml
222	∗h₂árh₃s-	visual-text-xml
222	ἀρ´οσαι	visual-text-xml
222	∗klḗps-	visual-text-xml
222	∗kléps-	visual-text-xml
222	κλέψαι	visual-text-xml
222	∗spḗḱs-	visual-text-xml
222	∗spéḱs-	visual-text-xml
222	σκέψασθαι	visual-text-xml
222	∗tḗngs-	visual-text-xml
222	∗téngs-	visual-text-xml
222	tīnxisse	visual-text-xml
222	τέγξαι	visual-text-xml
222	∗pḗkʷs-	visual-text-xml
222	∗pékʷs-	visual-text-xml
222	πέψαι	visual-text-xml
222	∗ḗws-	visual-text-xml
222	∗éws-	visual-text-xml
222	εὗσαι	visual-text-xml
222	∗h₂ḗws-	visual-text-xml
222	∗h₂áws-	visual-text-xml
222	ἐν-α˜υσαι	visual-text-xml
222	∗h₂ḗnǵʰs-	visual-text-xml
222	∗h₂ánǵʰs-	visual-text-xml
222	ānxisse	visual-text-xml
222	ἄγξαι	visual-text-xml
222	∗lḗyǵʰs-	visual-text-xml
222	∗léyǵʰs-	visual-text-xml
222	līnxisse	visual-text-xml
222	λεῖξαι	visual-text-xml
222	∗kʷā́	visual-text-xml
222	∗kʷáts-	visual-text-xml
222	πάσαι	visual-text-xml
222	∗déyḱ-	visual-text-xml
222	∗diḱ-	visual-text-xml
222	-σ-	visual-text-xml
222	∗-h-	visual-text-xml
222	∗ϝ	visual-text-xml
222	ἕσ(σ)ασθαι	visual-text-xml
222	zgecʰaw	visual-text-xml
222	wa¨ssāte	visual-text-xml
222	∗-néw-	visual-text-xml
222	∗-nu-	visual-text-xml
223	εὕɛ¯ν	visual-text-xml
223	∗éws-e/o-	visual-text-xml
223	∗ws	visual-text-xml
223	-α/ε-	visual-text-xml
223	∗-s-	visual-text-xml
223	∗éws-s-V-	visual-text-xml
223	∗wḗyh₁s-	visual-text-xml
223	∗wéyh₁s-	visual-text-xml
223	véṣat	visual-text-xml
223	εἵσατο	visual-text-xml
223	∗hu̯	visual-text-xml
223	∗tres	visual-text-xml
223	-σ-	visual-text-xml
223	∗s	visual-text-xml
223	∗h	visual-text-xml
223	ʰeu̯	visual-text-xml
223	∗keh₂u̯	visual-text-xml
223	∗ǵʰew-s-	visual-text-xml
223	∗χεϝ-h-	visual-text-xml
223	∗χɛ¯ϝ-	visual-text-xml
223	χε-	visual-text-xml
223	∗ϝ	visual-text-xml
223	χέε	visual-text-xml
223	∗kaw-s-	visual-text-xml
223	∗καϝ-h-	visual-text-xml
223	∗κᾱϝ-	visual-text-xml
223	κη-	visual-text-xml
223	ἔκηε	visual-text-xml
223	φυλάξαι	visual-text-xml
223	φυλάσσɛ¯ν	visual-text-xml
223	κλέψαι	visual-text-xml
223	κλέπτɛ¯ν—and	visual-text-xml
224	∗-εjε/ο-	visual-text-xml
224	δ´οξαι	visual-text-xml
224	δοκɛ˜ν	visual-text-xml
224	ὦσαι	visual-text-xml
224	ὠθɛ˜ν	visual-text-xml
224	φῑ́λασθαι	visual-text-xml
224	φιλɛ˜ν	visual-text-xml
224	∗j	visual-text-xml
224	∗-ᾱ(j)ε/ο-	visual-text-xml
224	-α˘(j)ε/ο-	visual-text-xml
224	-ε(j)ε/ο-	visual-text-xml
224	-ο(j)ε/ο-	visual-text-xml
224	∗-εσα-	visual-text-xml
224	-ησα-	visual-text-xml
224	∗-οσα-	visual-text-xml
224	-ωσα-	visual-text-xml
224	-ᾱσα-	visual-text-xml
224	φιλῆσαι	visual-text-xml
224	γελάσαι	visual-text-xml
224	καλέσαι	visual-text-xml
224	∗-εh-jε/ο-	visual-text-xml
224	τελέσσαι	visual-text-xml
224	τελέσαι	visual-text-xml
224	τελείɛ¯ν	visual-text-xml
224	∗s	visual-text-xml
224	∗h	visual-text-xml
224	τέκτων	visual-text-xml
224	∗τεκταν-jε/ο-	visual-text-xml
224	τεκταίνεσθαι	visual-text-xml
224	∗τεκταν-hα-	visual-text-xml
224	τεκτήνατο	visual-text-xml
224	∗-h-	visual-text-xml
224	∗ἔλασε	visual-text-xml
224	∗ἐλευθέρωσε	visual-text-xml
224	-α-	visual-text-xml
225	-ή-	visual-text-xml
225	δαήμεναι	visual-text-xml
225	ῥυῆναι	visual-text-xml
225	ῥύη	visual-text-xml
225	χαρῆναι	visual-text-xml
225	ἔβλαβεν	visual-text-xml
225	βλάβεν	visual-text-xml
225	∗-éh₁-	visual-text-xml
225	∗tr̥	visual-text-xml
225	séh₁-	visual-text-xml
225	torrēns	visual-text-xml
225	τερσήμεναι	visual-text-xml
225	τερσῆναι	visual-text-xml
225	-ρσ-	visual-text-xml
225	∗mnéh₁-	visual-text-xml
225	éh₁-	visual-text-xml
225	μανῆναι	visual-text-xml
225	∗tupéh₁-	visual-text-xml
225	stupēre	visual-text-xml
225	ἐτύπη	visual-text-xml
225	τυπείς	visual-text-xml
225	∗gʷih₃óh₁-	visual-text-xml
225	/∗gʷih₃-éh₁-/	visual-text-xml
225	βιῶναι	visual-text-xml
225	∗wl̥h₃óh₁-	visual-text-xml
225	/∗wl̥h₃-éh₁-/	visual-text-xml
225	elh₃-	visual-text-xml
225	ἁλ	visual-text-xml
225	ωμεναι´	visual-text-xml
225	ἁλῶναι	visual-text-xml
225	gu̯ieh₃	visual-text-xml
225	∗e	visual-text-xml
225	-θή-	visual-text-xml
225	μειχθῆναι	visual-text-xml
225	μιγῆναι	visual-text-xml
225	-θ-	visual-text-xml
226	-θή-	visual-text-xml
226	∗wóydh₂a	visual-text-xml
226	véda	visual-text-xml
226	οἶδα	visual-text-xml
226	∗wóydsth₂a	visual-text-xml
226	véthʰa	visual-text-xml
226	οἶσθα	visual-text-xml
226	∗wóyde	visual-text-xml
226	οἶδε	visual-text-xml
226	∗widmé	visual-text-xml
226	vidmá	visual-text-xml
226	ἴδμεν	visual-text-xml
226	∗wéydeti	visual-text-xml
226	védati	visual-text-xml
226	∗εἴδει	visual-text-xml
226	εἰδῇ	visual-text-xml
226	∗widsdʰ´ı	visual-text-xml
226	Sktviddʰ´ı	visual-text-xml
226	ἴσθι	visual-text-xml
226	∗wéydwˉos	visual-text-xml
226	εἰδ	visual-text-xml
226	ως;´	visual-text-xml
226	∗widwésih₂	visual-text-xml
226	∗widúsih₂	visual-text-xml
226	vidúṣī	visual-text-xml
226	ἰδυῖα	visual-text-xml
227	∗εἴδει	visual-text-xml
227	εἰδῶ	visual-text-xml
227	εἴδομεν	visual-text-xml
227	εἰδῇς	visual-text-xml
227	εἴδετε	visual-text-xml
227	εἰδῇ	visual-text-xml
227	εἰδῶσι	visual-text-xml
227	εἴδω	visual-text-xml
227	εἴδεις	visual-text-xml
227	εἴδει	visual-text-xml
227	εἴδουσι	visual-text-xml
227	∗memóne	visual-text-xml
227	μέμονε	visual-text-xml
227	mé	visual-text-xml
227	μέμαμεν	visual-text-xml
227	μεμα	visual-text-xml
227	ως;´	visual-text-xml
227	∗ǵeǵónh₁e	visual-text-xml
227	γέγονε	visual-text-xml
227	∗ǵeǵn̥	visual-text-xml
227	h₁wésih₂	visual-text-xml
227	ἐκγεγαυῖα	visual-text-xml
227	-α-	visual-text-xml
227	∗-n̥	visual-text-xml
227	h₁-	visual-text-xml
227	γένεσις	visual-text-xml
227	κασί)γνητος	visual-text-xml
227	μεμα-	visual-text-xml
227	γεγα-	visual-text-xml
227	μεμάᾱσι	visual-text-xml
227	γεγάᾱσι	visual-text-xml
227	ἑστᾶσι	visual-text-xml
227	ἑστα-	visual-text-xml
227	∗dedwóyh₂a	visual-text-xml
227	∗δέδϝοjα	visual-text-xml
227	∗δέδϝοα	visual-text-xml
227	δείδω	visual-text-xml
227	δɛ̄́	visual-text-xml
227	δω	visual-text-xml
227	∗dedwimé	visual-text-xml
227	δείδιμεν	visual-text-xml
227	∗wewóyke	visual-text-xml
227	ἔοικε	visual-text-xml
227	ἔϊκτον	visual-text-xml
227	ἐΐκτην	visual-text-xml
227	∗bʰebʰóydʰe	visual-text-xml
227	πέποιθε	visual-text-xml
227	ἐπέπιθμεν	visual-text-xml
228	∗h₁eh₁lówdʰ-	visual-text-xml
228	∗h₁eh₁ludʰ-	visual-text-xml
228	εἰλήλουθα	visual-text-xml
228	ἀπ-	visual-text-xml
228	ἐπ-ελήλυθα	visual-text-xml
228	∗kʷekʷóndʰh₂a	visual-text-xml
228	∗ku̯endʰ	visual-text-xml
228	πέπονθα	visual-text-xml
228	∗kʷekʷn̥	visual-text-xml
228	dʰsté	visual-text-xml
228	πέπασθε	visual-text-xml
228	πεπαθυίῃ	visual-text-xml
228	∗h₁geh₁góre	visual-text-xml
228	jāgā́	visual-text-xml
228	∗h₁geh₁gr̥	visual-text-xml
228	jāgr̥	visual-text-xml
228	∗ἐγήγορε	visual-text-xml
228	∗ἐγηγρ̥-	visual-text-xml
228	ἐγρήγορε	visual-text-xml
228	ἐγρηγορ	visual-text-xml
228	ως,´	visual-text-xml
228	ἐγρέσθαι	visual-text-xml
228	∗dedórḱe	visual-text-xml
228	dadár´sa	visual-text-xml
228	∗dedr̥	visual-text-xml
228	ḱ-	visual-text-xml
228	δέδορκεν	visual-text-xml
228	δεδορκ	visual-text-xml
228	ως´	visual-text-xml
228	∗wewórǵe	visual-text-xml
228	ǵ-	visual-text-xml
228	ἐσθλὰ	visual-text-xml
228	ἔοργε	visual-text-xml
228	τε	visual-text-xml
228	πολλὰ	visual-text-xml
228	ἐοργ	visual-text-xml
228	∗h₁ger	visual-text-xml
228	∗ὀμ	visual-text-xml
228	ωμοκον´	visual-text-xml
228	κατεληλύθοντος	visual-text-xml
229	ἀπολ	visual-text-xml
229	ωλη´	visual-text-xml
229	ἀμπεληλε˜υθεν	visual-text-xml
229	κατεληλευθυῖα	visual-text-xml
229	διεσσείλθεικε	visual-text-xml
229	ἀπειλθείοντες	visual-text-xml
229	∗ᾱ	visual-text-xml
229	τέθᾱλεν	visual-text-xml
229	φύλλοισι	visual-text-xml
229	τεθηλ	visual-text-xml
229	ως´	visual-text-xml
229	τεθαλυῖα	visual-text-xml
229	λέλᾱκα	visual-text-xml
229	λεληκως	visual-text-xml
229	λελακυῖα	visual-text-xml
229	πεπᾱ́	visual-text-xml
229	γαισιν	visual-text-xml
229	παρὰ	visual-text-xml
229	δ’	visual-text-xml
229	ἔγχεα	visual-text-xml
229	μακρὰ	visual-text-xml
229	πέπηγεν	visual-text-xml
229	τέθωκται	visual-text-xml
229	τεθʋ̄́	visual-text-xml
229	μωται	visual-text-xml
229	τεθωγμένοι	visual-text-xml
229	μεμεθυσμένοι	visual-text-xml
229	θῶξαι	visual-text-xml
229	μεθύσαι	visual-text-xml
229	θήγɛ¯ν	visual-text-xml
229	θᾱ́	visual-text-xml
229	ξαις	visual-text-xml
229	∗τέθωγε	visual-text-xml
229	∗pepóh₂ǵ-	visual-text-xml
229	∗peph₂ǵ-	visual-text-xml
229	∗πεπωγ-	visual-text-xml
229	∗πεπαγ-	visual-text-xml
229	πεπᾱγ-	visual-text-xml
229	πεπηγ-	visual-text-xml
229	∗wewóh₂g-	visual-text-xml
229	∗wewh₂g-	visual-text-xml
229	wawākau	visual-text-xml
229	∗ϝεϝωγ-	visual-text-xml
229	∗ϝεϝαγ-	visual-text-xml
229	∗ϝεϝᾱγ-	visual-text-xml
229	ἐᾱγέναι	visual-text-xml
229	∗wreh₁ǵ-	visual-text-xml
229	reh₁g̑	visual-text-xml
229	∗wewróh₁ǵe	visual-text-xml
229	ἔρρωγε	visual-text-xml
229	∗sweh₁-dʰ-	visual-text-xml
229	suēscere	visual-text-xml
229	∗seswóh₁dʰe	visual-text-xml
229	ωθε	visual-text-xml
229	-κ-	visual-text-xml
229	∗bʰe-bʰúH-	visual-text-xml
230	babʰū́	visual-text-xml
230	∗ste-stóh₂-	visual-text-xml
230	∗ste-sth₂-	visual-text-xml
230	tastʰau	visual-text-xml
230	πεφύᾱσι(ν	visual-text-xml
230	πεφʋ̄́	visual-text-xml
230	κασι	visual-text-xml
230	κηι	visual-text-xml
230	πεφυυῖα	visual-text-xml
230	κει	visual-text-xml
230	ἕστηκας	visual-text-xml
230	ἕστηκε(ν	visual-text-xml
230	ἕστατον	visual-text-xml
230	διέσταμεν	visual-text-xml
230	ἀφέστατε	visual-text-xml
230	ἑστᾶσι(ν	visual-text-xml
230	ἑστήκᾱσιν	visual-text-xml
230	ἑστήκηι	visual-text-xml
230	ἀφεσταίη	visual-text-xml
230	ἕσταθ’	visual-text-xml
230	ἕστατε	visual-text-xml
230	ἑστάμεν(αι	visual-text-xml
230	ἑστα´οτος	visual-text-xml
230	ἑστήκει(ν	visual-text-xml
230	ἕσταμεν	visual-text-xml
230	ἕστασαν	visual-text-xml
230	∗oh₂	visual-text-xml
230	∗ω	visual-text-xml
230	∗ᾱ	visual-text-xml
230	-κ-	visual-text-xml
230	δεδωῶσα	visual-text-xml
230	ἴη	visual-text-xml
230	-κα	visual-text-xml
230	-κας	visual-text-xml
230	-κε	visual-text-xml
230	ἔθηκα	visual-text-xml
230	-α	visual-text-xml
230	-ε	visual-text-xml
230	πέφῡκ-ε	visual-text-xml
230	κ-less	visual-text-xml
230	‘bubʰa	visual-text-xml
231	-κ-	visual-text-xml
231	δείδω	visual-text-xml
231	δείδοικα	visual-text-xml
231	∗CeRH-	visual-text-xml
231	∗telh₂-	visual-text-xml
231	∗tetólh₂-	visual-text-xml
231	∗tetl̥h₂-	visual-text-xml
231	∗telh₂	visual-text-xml
231	∗τετολ(α)-	visual-text-xml
231	∗τετλᾱ-	visual-text-xml
231	τετλη-	visual-text-xml
231	∗ǵeǵónh₁e	visual-text-xml
231	γέγονε	visual-text-xml
231	τετλη´οτι	visual-text-xml
231	τετλη´οτες	visual-text-xml
231	τετληυῖα	visual-text-xml
231	τετλα-	visual-text-xml
231	τετληκ-	visual-text-xml
231	κέκμηκε	visual-text-xml
231	τέθνηκε	visual-text-xml
231	ἀπολ	visual-text-xml
231	ωλη´	visual-text-xml
231	ἐφεστᾱ́	visual-text-xml
231	κεον	visual-text-xml
231	∗ὀμ	visual-text-xml
231	ωμοκον´	visual-text-xml
231	∗ἄνωγον	visual-text-xml
231	∗-εε	visual-text-xml
231	-η	visual-text-xml
231	-εον	visual-text-xml
231	-ον	visual-text-xml
231	∗-ε	visual-text-xml
232	λέλειπται	visual-text-xml
232	∗k̑	visual-text-xml
232	∗ḱe-ḱli-	visual-text-xml
232	´si´srīta	visual-text-xml
232	κεκλι-	visual-text-xml
232	ἐγκέκλιται	visual-text-xml
232	ἐκέκλιτο	visual-text-xml
232	∗ste-str̥	visual-text-xml
232	h₃-	visual-text-xml
232	tistiré	visual-text-xml
232	barhiṣ	visual-text-xml
232	ἔστρωτο	visual-text-xml
232	cucyuvé	visual-text-xml
232	ἔσσυται	visual-text-xml
232	θῡμ´ος	visual-text-xml
232	κέχυται	visual-text-xml
232	juhvé	visual-text-xml
232	ʰeu̯	visual-text-xml
232	πέφαται	visual-text-xml
232	μαρται	visual-text-xml
233	te-tu-ko-wo-a₂	visual-text-xml
233	τετευχ	visual-text-xml
233	ως´	visual-text-xml
233	τετυγμένος	visual-text-xml
233	vīsere	visual-text-xml
233	∗wéyd-se/o-	visual-text-xml
233	∗h₂elk	visual-text-xml
233	∗h₂leks	visual-text-xml
233	∗h₂lek-	visual-text-xml
233	ἄλαλκε	visual-text-xml
233	∗h₂lék-se/o-	visual-text-xml
233	rákṣati	visual-text-xml
233	ἀλεξέμεναι	visual-text-xml
233	∗-se/o-	visual-text-xml
233	∗-h₁se/o-	visual-text-xml
233	∗-εhε/ο-	visual-text-xml
233	-εε/ο-	visual-text-xml
233	μενɛ˜ν	visual-text-xml
233	∗μενεhε/ο-	visual-text-xml
233	∗-s-	visual-text-xml
233	2.∗	visual-text-xml
233	deh₁	visual-text-xml
233	∗déh₁-se/o-	visual-text-xml
233	∗dáh₂-se/o-	visual-text-xml
233	ábhi	visual-text-xml
233	dāsati	visual-text-xml
233	∗δᾱhε/ο-	visual-text-xml
233	∗δηhε/ο-	visual-text-xml
233	δήεις	visual-text-xml
233	∗démh₂-s-	visual-text-xml
233	∗démh₂-se/o-	visual-text-xml
233	∗δαμαhε/ο-(remοdeled	visual-text-xml
233	δαμνη/α-	visual-text-xml
233	δαμασ(σ)α-	visual-text-xml
233	∗demh₂	visual-text-xml
233	δαμᾶι	visual-text-xml
234	∗démh₂-se/o-	visual-text-xml
234	∗ʦəm-ṣə/së-	visual-text-xml
234	∗-a-	visual-text-xml
234	tsamṣt	visual-text-xml
234	tsma¨ṣ	visual-text-xml
234	∗δεμαhε/ο-	visual-text-xml
234	∗δεμεhε/ο-	visual-text-xml
234	∗δεμέhοντες	visual-text-xml
234	δεμɛ˜ν	visual-text-xml
234	∗kél-se/o-	visual-text-xml
234	ka¨lṣa¨ṃ	visual-text-xml
234	ka¨lseṃ	visual-text-xml
234	kla¨smāṃ	visual-text-xml
234	∗kel	visual-text-xml
234	κέλσɛ¯ν	visual-text-xml
234	∗h₃okʷ-	visual-text-xml
234	∗h₃´-hı	visual-text-xml
234	₃kʷ-se/o-	visual-text-xml
234	ı̄́kṣate	visual-text-xml
234	∗h₃ekʷ	visual-text-xml
234	∗h₃ókʷ-se/o-	visual-text-xml
234	ὄψεσθαι	visual-text-xml
234	∗oys-se/o-	visual-text-xml
234	οἰστ´ος	visual-text-xml
234	οἴσω	visual-text-xml
234	οἴσɛ¯ν	visual-text-xml
234	δήεις	visual-text-xml
234	-σ-	visual-text-xml
234	∗pı´h₃-se/o-	visual-text-xml
234	πῑ́	visual-text-xml
234	εσθαι;⁴³	visual-text-xml
234	∗ǵʰéw-se/o-	visual-text-xml
234	∗χεϝ-hε/ο-	visual-text-xml
234	∗χɛ¯ϝε/ο-	visual-text-xml
234	χεε/ο-	visual-text-xml
234	χɛ˜ν	visual-text-xml
234	∗élh₂-se/o-	visual-text-xml
234	ἐλα-hε/ο-	visual-text-xml
234	∗ἐλάɛ¯ν	visual-text-xml
234	ἐλάαν	visual-text-xml
234	∗gʰénd-se/o-	visual-text-xml
234	χɛ̄́	visual-text-xml
234	σεσθαι	visual-text-xml
234	χανδάνɛ¯ν	visual-text-xml
234	χαδɛ˜ν	visual-text-xml
234	κεχ´ονδει	visual-text-xml
234	∗kʷéndʰ-se/o-	visual-text-xml
234	πɛ̄́	visual-text-xml
234	πάσχɛ¯ν	visual-text-xml
234	παθɛ˜ν	visual-text-xml
234	πέπονθα	visual-text-xml
234	∗h₁léwdʰ-se/o-	visual-text-xml
234	ἐλεύσεσθαι	visual-text-xml
234	ἤλυθε	visual-text-xml
234	εἰλήλουθα	visual-text-xml
234	ἀπελήλυθα	visual-text-xml
234	∗demh₂-	visual-text-xml
234	∗ǵenh₁-	visual-text-xml
234	δμᾱ-	visual-text-xml
234	δμη-	visual-text-xml
234	γνη-	visual-text-xml
234	ἔδεσθαι	visual-text-xml
235	∗-e/o-	visual-text-xml
235	∗-ē/ˉo-	visual-text-xml
235	-η/ω-	visual-text-xml
235	-ε/ο-	visual-text-xml
235	εἴδομεν	visual-text-xml
235	εἴδετε	visual-text-xml
235	ἐρύσσομεν	visual-text-xml
235	ἀγείρομεν	visual-text-xml
235	θείομεν	visual-text-xml
235	βήσομεν	visual-text-xml
235	ἴομεν	visual-text-xml
235	χαλάσσομεν	visual-text-xml
235	δὲ	visual-text-xml
235	τὰς	visual-text-xml
235	θυμοβ´ορω	visual-text-xml
235	λύας	visual-text-xml
235	ἢν	visual-text-xml
235	μὴ	visual-text-xml
235	πρήξοισιν	visual-text-xml
235	ὃς	visual-text-xml
235	ἂν	visual-text-xml
235	τὰ(ς	visual-text-xml
235	στήλας	visual-text-xml
235	κατάξει	visual-text-xml
