index_section,index_term,page_refs,pdf_page,printed_page,raw_chunk,flags
Sanskrit,yatar-,294,802,788,yatar- 294,
Sanskrit,yltar-,294,802,788,yltar- 294,
Sanskrit,yati,294,802,788,yati 294,
Sanskrit,yestha-,294,802,788,yestha- 294,
Sanskrit,yodha-,312,802,788,yodha- 312,
Sanskrit,yodhoyati,312,802,788,yodhoyati 312,
Sanskrit,yo§,316,802,788,yo§316,
Sanskrit,yuddha-,312,802,788,yuddha-312,
Sanskrit,yudh-,312,802,788,yudh-312,
Sanskrit,yudhya-,312,802,788,yudhya-312,
Sanskrit,yugi-,314,802,788,yugi- 314,
Sanskrit,yuj-,314,802,788,yuj- 314,
Sanskrit,yunajmi3I,4,802,788,yunajmi3I4,
Sanskrit,yunkte,314,802,788,yunkte314,
Sanskrit,yuvan-,317,802,788,yuvan-317,
Sanskrit,yuvasa-,317,802,788,yuvasa-317,
Sanskrit,yO§-,316,802,788,yO§-316,ocr-risk
Avestan,aPra-,299,802,788,aPra- 299,
Avestan,aesma-,309,802,788,aesma- 309,
Avestan,aem,310 438,802,788,aem310 438,
Avestan,aeuua-,642,802,788,aeuua- 642,
Avestan,ahVh-,599,802,788,ahVh- 599,
Avestan,ahma4l,3,802,788,ahma4l3,
Avestan,aiiah-,27,802,788,aiiah- 27,
Avestan,aipi,421,802,788,aipi 421,
Avestan,aiti,195,802,788,aiti 195,
Avestan,amuiiamna-,391,802,788,amuiiamna-391,
Avestan,antars,306,802,788,antars 306,
Avestan,aoflra-,643,802,788,aoflra- 643,
Avestan,arama-,55,802,788,arama- 55,
Avestan,asna-,407,802,788,asna- 407,
Avestan,aspa-,193,802,788,aspa- 193,
Avestan,astuuant-,436,802,788,astuuant- 436,
Avestan,aSa-,54 55,802,788,aSa- 54 55,
Avestan,atara-,112,802,788,atara- 112,
Avestan,auuapasti-,464,802,788,auuapasti- 464,
Avestan,auui.spaSta-,579,802,788,auui.spaSta- 579,
Avestan,auuoi,650,802,788,auuoi 650,
Avestan,ah-,436,802,788,ah-436,
Avestan,aiiu-,316,802,788,aiiu-316,
Avestan,apVap-,19,802,788,apVap-19,
Avestan,assnaoiti,130,802,788,assnaoiti 130,
Avestan,asiiah-,424,802,788,asiiah- 424,
Avestan,asista-,424,802,788,asista- 424,
Avestan,Ssu-,424,802,788,Ssu- 424,
Avestan,atarS,60,802,788,atarS60,ocr-risk
Avestan,ai3io,60,802,788,ai3io60,
Avestan,SuuiS,61,802,788,SuuiS61,ocr-risk
Avestan,auuoiia,650,802,788,auuoiia 650,
Avestan,azuiti-,249,802,788,azuiti- 249,
Avestan,$2u-,42,802,788,$2u-42,
Avestan,bara-,214,802,788,bara-214,
Avestan,bapra-,217,802,788,bapra-217,
Avestan,bi-,71,802,788,bi-71,
Avestan,bifra-,475,802,788,bifra- 475,
Avestan,big,72,802,788,big 72,
Avestan,burtjainti,246,802,788,burtjainti 246,
Avestan,buj(i>,246,802,788,buj(i> 246,
Avestan,bujaiiarnna-,246,802,788,bujaiiarnna- 246,
Avestan,bujat,246,802,788,bujat 246,
Avestan,buna-,250,802,788,buna- 250,
Avestan,-ca,506,803,789,-ca506,
Avestan,cara-,125,803,789,cara- 125,
Avestan,careman-,136,803,789,careman- 136,
Avestan,-cit,510,803,789,-cit510,
Avestan,daeuua-,167,803,789,daeuua- 167,
Avestan,daitika-,166,803,789,daitika- 166,
Avestan,dam-,178,803,789,dam- 178,
Avestan,dar-,223,803,789,dar- 223,
Avestan,dares-,615,803,789,dares-615,
Avestan,daresa-,615,803,789,daresa- 615,
Avestan,da-,175,803,789,da- 175,
Avestan,danu-,231,803,789,danu-231,
Avestan,duire,184,803,789,duire 184,
Avestan,durat,184,803,789,durat 184,
Avestan,Qrozata-,53,803,789,Qrozata- 53,
Avestan,fra-,490,803,789,fra- 490,
Avestan,frabar-,490,803,789,frabar- 490,
Avestan,fraesta-,475 493,803,789,fraesta- 475 493,
Avestan,fra&iu-,259,803,789,fra&iu- 259,
Avestan,frauuasi-,687,803,789,frauuasi- 687,
Avestan,frazainti-,258,803,789,frazainti- 258,
Avestan,fra,482,803,789,fra 482,
Avestan,fraiiah-,475,803,789,fraiiah- 475,
Avestan,fiiia-,493,803,789,fiiia- 493,
Avestan,garema-,235,803,789,garema-235,
Avestan,gati-,132,803,789,gati- 132,
Avestan,ha-/ta-,568,803,789,ha-/ta- 568,
Avestan,haca-,556,803,789,haca- 556,
Avestan,haifliia-,574,803,789,haifliia- 574,
Avestan,hana-,553 566,803,789,hana- 553 566,
Avestan,hapta-,555,803,789,hapta- 555,
Avestan,haptafla-,555,803,789,haptafla- 555,
Avestan,haraiti,559,803,789,haraiti 559,
Avestan,haratar-,559,803,789,haratar- 559,
Avestan,ha§e,569,803,789,ha§e 569,
Avestan,hauruua-,559,803,789,hauruua- 559,
Avestan,haxa,569,803,789,haxa 569,
Avestan,haxi-,569,803,789,haxi- 569,
Avestan,hazaqra-,380,803,789,hazaqra- 380,
Avestan,ha,568,803,789,ha 568,
Avestan,hara-,559,803,789,hara- 559,
Avestan,ham.pata-,464,803,789,ham.pata- 464,
Avestan,hi5a-,562,803,789,hi5a- 562,
Avestan,hisku-,562,803,789,hisku- 562,
Avestan,hizuua-,343,803,789,hizuua- 343,
Avestan,hupata-,449,803,789,hupata- 449,
Avestan,huuapah-,432,803,789,huuapah- 432,
Avestan,irruiia-,346,803,789,irruiia- 346,
Avestan,irirrfluS-,346,803,789,irirrfluS- 346,ocr-risk
Avestan,ista-,296,803,789,ista- 296,
Avestan,jiia-,220,803,789,jiia- 220,
Avestan,juua-,685,803,789,juua- 685,
Avestan,ka-,508,803,789,ka-508,
Avestan,kahrkatat-,145,803,789,kahrkatat-145,
Avestan,kaiia-,96,803,789,kaiia- 96,
Avestan,kaine,516,803,789,kaine516,
Avestan,kainm-,516,803,789,kainm- 516,
Avestan,ka£a-,140,803,789,ka£a- 140,
Avestan,katara-,647,803,789,katara- 647,
Avestan,kauui-,101,803,789,kauui-101,
Avestan,maeza-,369,803,789,maeza- 369,
Avestan,mainiia-,371,803,789,mainiia- 371,
Avestan,maiti-,388,803,789,maiti- 388,
Avestan,manah-,381,803,789,manah-381,
Avestan,maoiri-,234,803,789,maoiri- 234,
Avestan,masah-,357,803,789,masah- 357,
Avestan,maziiah-,359,803,789,maziiah- 359,
Avestan,mazigta-,359,803,789,mazigta- 359,
Avestan,ma,510,803,789,ma 510,
Avestan,matar-,367,803,789,matar- 367,
Avestan,marezu-,75,803,789,marezu- 75,
Avestan,nabah-,409,803,789,nabah- 409,
Avestan,nar-,407,803,789,nar- 407,
Avestan,narom,407,803,789,narom 407,
Avestan,nas-,408,803,789,nas- 408,
Avestan,nasiia-,408,803,789,nasiia- 408,
Avestan,nasu-,408,803,789,nasu- 408,
Avestan,nauua,415,803,789,nauua415,
Avestan,na,407,803,789,na 407,
Avestan,namah-,405,803,789,namah- 405,
Avestan,nores,407,803,789,nores 407,
Avestan,ni5aiti-2l,6,803,789,ni5aiti-2l6,
Avestan,paemarn,466,803,789,paemarn 466,
Avestan,"pairi,daeza-",221,803,789,"pairi,daeza-221",
Avestan,paiti,488,803,789,paiti 488,
Avestan,paiti-,485,803,789,paiti- 485,
Avestan,pasu-,454,803,789,pasu- 454,
Avestan,pasna-,453,803,789,pasna- 453,
Avestan,pata-,464,803,789,pata- 464,
Avestan,patarata-,458,803,789,patarata- 458,
Avestan,pa-,449,803,789,pa-449,
Avestan,patar-,449,803,789,patar- 449,
Avestan,paresa-,483,803,789,paresa- 483,
Avestan,paratu-,482,803,789,paratu- 482,
Avestan,puura-,503,803,789,puura- 503,
Avestan,raii-i-,520,803,789,raii-i- 520,
Avestan,raocah-,356,803,789,raocah- 356,
Avestan,raopi-,688,803,789,raopi- 688,
Avestan,raoxsna-,352,803,789,raoxsna- 352,
Avestan,ratu-,56,803,789,ratu- 56,
Avestan,rauuah-,531,803,789,rauuah- 531,
Avestan,rauuascarat-,531,803,789,rauuascarat- 531,
Avestan,raiio,520,803,789,raiio 520,
Avestan,sa5aiia-,106,803,789,sa5aiia- 106,
Avestan,saeni-,139,803,789,saeni- 139,
Avestan,saete,153,803,789,saete 153,
Avestan,sanat,130,803,789,sanat 130,
Avestan,satam,108,803,789,satam 108,
Avestan,sadra-,78,803,789,sadra- 78,
Avestan,sijh-,107,803,789,sijh- 107,
Avestan,soire,153,803,789,soire 153,
Avestan,spas-,579,803,789,spas- 579,
Avestan,spasiia-,579,803,789,spasiia- 579,
Avestan,spaStar-,579,803,789,spaStar- 579,
Avestan,spa,559,803,789,spa 559,
Avestan,sparazan-,340,803,789,sparazan- 340,
Avestan,sraoni-,123,803,789,sraoni- 123,
Avestan,sruua-,111,803,789,sruua- 111,
Avestan,sriita-,122,803,789,sriita- 122,
Avestan,star-,585,803,789,star- 585,
Avestan,starsm,585,803,789,starsm 585,
Avestan,staro,585,803,789,staro 585,
Avestan,strqm,585,803,789,strqm 585,
Avestan,streuS,585,803,789,streuS 585,ocr-risk
Avestan,s(ii)S-,508,803,789,s(ii)S- 508,ocr-risk
Avestan,tasat6l,9,803,789,tasat6l9,
Avestan,tauruna-,613,803,789,tauruna-613,
Avestan,tamah-,609,803,789,tamah- 609,
Avestan,tkaeSa-,156,803,789,tkaeSa- 156,
Avestan,"upa,naxturusu",416,803,789,"upa,naxturusu 416",
Avestan,urupi-,688,803,789,urupi- 688,
Avestan,uruuisiia-,522,803,789,uruuisiia- 522,
Avestan,urupaiia-,530,803,789,urupaiia- 530,
Avestan,us,646,803,789,us 646,
Avestan,usah-,63,803,789,usah- 63,
Avestan,iisi,63,803,789,iisi 63,
Avestan,liz,646,803,789,liz 646,
Avestan,uzdaeza-,221,803,789,uzdaeza- 221,
Avestan,vapzaka-,670,803,789,vapzaka-670,
Avestan,vaeiti-,677,803,789,vaeiti- 677,
Avestan,vaiioi,650,803,789,vaiioi 650,
Avestan,vairiia-,687,803,789,vairiia- 687,
Avestan,vaqhutat*,660,803,789,vaqhutat* 660,reconstructed-or-laryngeal
Avestan,vaijhu^a-,660,803,789,vaijhu^a- 660,
Avestan,vaqri,663,803,789,vaqri 663,
Avestan,vara-,668,803,789,vara- 668,
Avestan,varona-,325,803,789,varona- 325,
Avestan,vaxs-,62,803,789,vaxs- 62,
Avestan,va,656,803,789,va656,
Avestan,vara-,687,803,789,vara- 687,
Avestan,vastar-,669,803,789,vastar- 669,
Avestan,vastra-,669,803,789,vastra- 669,
Avestan,visa-,675,803,789,visa- 675,
Avestan,vohuna-,660,803,789,vohuna- 660,
Avestan,voiia-,650,803,789,voiia- 650,
Avestan,xraos-,145,803,789,xraos- 145,
Avestan,xruzdra-,147,803,789,xruzdra- 147,
Avestan,xsafn-,670,803,789,xsafn- 670,
Avestan,xsapan-,670,803,789,xsapan- 670,
Avestan,xvafha-,573,803,789,xvafha- 573,
Avestan,xvaflra-,44,803,789,xvaflra- 44,
Avestan,yakara,296,803,789,yakara 296,
Avestan,yagta-,296,803,789,yagta- 296,
Avestan,yastar-,296,803,789,yastar- 296,
Avestan,yaftia,403,803,789,yaftia 403,
Avestan,yauuaeji-,313,803,789,yauuaeji-313,
Avestan,yaza-,296,803,789,yaza- 296,
Avestan,zairi-,282,803,789,zairi- 282,
Avestan,zaoSa-,276,803,789,zaoSa- 276,
Avestan,zanu-,259,803,789,zanu- 259,
Avestan,zata-,401,803,789,zata-401,
Avestan,zS,292,803,789,zS292,ocr-risk
Avestan,Z2*m,292,803,789,Z2*m292,reconstructed-or-laryngeal
Avestan,zrazdaiti-,142,803,789,zrazdaiti- 142,
Avestan,ahiia,310,803,789,ahiia 310,
Avestan,ahmai,310,803,789,ahmai310,
Avestan,ahmat3l,0,803,789,ahmat3l0,
Avestan,aibt.gsman,661,803,789,aibt.gsman 661,
Avestan,aibljaratar-,271,803,789,aibljaratar- 271,
Avestan,aiiam,310,803,789,aiiam 310,
Avestan,ana,399,803,789,ana 399,
Avestan,anaiS,399,803,789,anaiS 399,ocr-risk
Avestan,anqsat,408,803,789,anqsat408,
Avestan,aogsda,691,803,789,aogsda 691,
Avestan,araiti-,55,803,789,araiti- 55,
Avestan,arsm,54,803,789,arsm 54,
Avestan,ascit,187,803,789,ascit 187,
Avestan,astsntat-,436,803,789,astsntat- 436,
Avestan,asta-,399,803,789,asta- 399,
Avestan,auuaqhana-,538,803,789,auuaqhana- 538,
Avestan,auua,64,803,789,auua 64,
Avestan,auuanu,318,803,789,auuanu318,
Avestan,axiiaca,310,803,789,axiiaca310,
Avestan,azsm,187,803,789,azsm 187,
Avestan,auuaedaiiamahi,676,803,789,auuaedaiiamahi 676,
Avestan,buj-,250,803,789,buj- 250,
Avestan,csuinsta,156,803,789,csuinsta 156,
Avestan,cinas,156,803,789,cinas 156,
Avestan,cismahi,156,803,789,cismahi 156,
Avestan,coist,156,803,789,coist 156,
Avestan,daedoiSt,170,803,789,daedoiSt 170,
Avestan,daibisuuant-,171,803,789,daibisuuant- 171,
Avestan,daibitiia-,184,803,789,daibitiia- 184,
Avestan,dais,170,803,789,dais 170,
Avestan,daraz-,236 302,803,789,daraz- 236 302,
Avestan,dTdorazo,236 302,803,789,dTdorazo 236 302,
Avestan,doisa,170,803,789,doisa 170,
Avestan,doiSi,170,803,789,doiSi 170,
Avestan,dugsdar-,253,803,789,dugsdar- 253,
Avestan,5ma-,39,803,789,5ma-39,
Avestan,foSroi,450,803,789,foSroi 450,
Avestan,fraimmaiSa,377,803,789,fraimmaiSa 377,
Avestan,frasa-,488,803,789,frasa- 488,
Avestan,fiesta,399,803,789,fiesta 399,
Avestan,friiqnmahi,493,803,789,friiqnmahi 493,
Avestan,frinai,493,803,789,frinai 493,
Avestan,frosiiat,399,803,789,frosiiat399,
Avestan,gaus,74,803,789,gaus 74,
Avestan,g?m,74,803,789,g?m74,
Avestan,haRi,555,803,789,haRi 555,
Avestan,hapti,555,803,789,hapti 555,
Avestan,hauuapaqha-,432,803,789,hauuapaqha- 432,
Avestan,hsbuuant-,538,803,789,hsbuuant- 538,
Avestan,hsm.aibLmoist,384,803,789,hsm.aibLmoist 384,
Avestan,hoi,549,803,789,hoi 549,
Avestan,hudama-,594,803,789,hudama- 594,
Avestan,huuara,570,804,790,huuara 570,
Avestan,ida,295,804,790,ida 295,
Avestan,Tra-,435,804,790,Tra- 435,
Avestan,Tt,310,804,790,Tt310,
Avestan,j5n,661,804,790,j5n 661,
Avestan,kamnafguua,454,804,790,kamnafguua 454,
Avestan,kafarpam,137,804,790,kafarpam 137,
Avestan,kuda,636,804,790,kuda 636,
Avestan,mada-,358,804,790,mada- 358,
Avestan,maidiia-,369,804,790,maidiia- 369,
Avestan,maraka-,364,804,790,maraka- 364,
Avestan,maraxSaite,364,804,790,maraxSaite 364,
Avestan,mazbis,359,804,790,mazbis 359,
Avestan,mazoi,359,804,790,mazoi 359,
Avestan,manaiia-,387,804,790,manaiia- 387,
Avestan,ma,373,804,790,ma 373,
Avestan,moronc-,364,804,790,moronc- 364,
Avestan,msreng-,364,804,790,msreng- 364,
Avestan,mo§uca,391,804,790,mo§uca391,
Avestan,moitet,384,804,790,moitet 384,
Avestan,morefldat,389,804,790,morefldat389,
Avestan,nae-,408,804,790,nae- 408,
Avestan,nafsu,406,804,790,nafsu 406,
Avestan,naptiia-,406,804,790,naptiia- 406,
Avestan,nagama,399,804,790,nagama 399,
Avestan,na4l,3,804,790,na4l3,
Avestan,n^sat,408,804,790,n^sat 408,
Avestan,n,5 413,804,790,n5 413,
Avestan,niuuaram,46,804,790,niuuaram 46,
Avestan,nur3m4l,8,804,790,nur3m4l8,
Avestan,pada-,430,804,790,pada- 430,
Avestan,padabis,480,804,790,padabis 480,
Avestan,pain,459,804,790,pain 459,
Avestan,pairiiaoy2a,691,804,790,pairiiaoy2a691,
Avestan,pah3T,480,804,790,pah3T480,ocr-risk;reconstructed-or-laryngeal
Avestan,pataram,450,804,790,pataram 450,
Avestan,paiSo,480,804,790,paiSo 480,
Avestan,porsrm,473,804,790,porsrm 473,
Avestan,piflre,450,804,790,piflre 450,
Avestan,pta,450,804,790,pta 450,
Avestan,raosta,528,804,790,raosta 528,
Avestan,razan-,522,804,790,razan- 522,
Avestan,razar-,522,804,790,razar- 522,
Avestan,sangha-,107,804,790,sangha- 107,
Avestan,siiazdaj,103,804,790,siiazdaj 103,
Avestan,siiozdum,103,804,790,siiozdum 103,
Avestan,sizdiiamna-,103,804,790,sizdiiamna- 103,
Avestan,sraotu,122,804,790,sraotu 122,
Avestan,saeiti,567,804,790,saeiti 567,
Avestan,siieinti,567,804,790,siieinti 567,
Avestan,taibiiS,631,804,790,taibiiS 631,ocr-risk
Avestan,taibiio,631,804,790,taibiio 631,
Avestan,taiia,584,804,790,taiia 584,
Avestan,casta-,619,804,790,casta-619,
Avestan,tauua,631 632,804,790,tauua631 632,
Avestan,taSt,619,804,790,taSt619,
Avestan,tuuam,631,804,790,tuuam 631,
Avestan,uPa-,631,804,790,uPa-631,
Avestan,φμη,631,804,790,φμη631,contains-greek
Avestan,uba-,38,804,790,uba-38,
Avestan,upa,595,804,790,upa595,
Avestan,uruuata-,664,804,790,uruuata- 664,
Avestan,urudaiiata,528,804,790,urudaiiata 528,
Avestan,ustana-,613,804,790,ustana- 613,
Avestan,uzarsSuua,435,804,790,uzarsSuua 435,
Avestan,uzuiuiioi,318,804,790,uzuiuiioi 318,
Avestan,vaco,692,804,790,vaco 692,
Avestan,vaeda,676,804,790,vaeda 676,
Avestan,vaepiia-,674,804,790,vaepiia- 674,
Avestan,var-,687,804,790,var- 687,
Avestan,vaste,672,804,790,vaste 672,
Avestan,vaziia-,658,804,790,vaziia- 658,
Avestan,vazdra-,658,804,790,vazdra- 658,
Avestan,vacam,692,804,790,vacam 692,
Avestan,v5ta-,662,804,790,v5ta- 662,
Avestan,v5xS,692,804,790,v5xS 692,ocr-risk
Avestan,varanauuaite,46,804,790,varanauuaite 46,
Avestan,v,5 691,804,790,v5 691,
Avestan,vista-,676,804,790,vista- 676,
Avestan,vida-,174,804,790,vida-174,
Avestan,vidat,676,804,790,vidat 676,
Avestan,viduuah-,676,804,790,viduuah- 676,
Avestan,vinasti,676,804,790,vinasti 676,
Avestan,xgnaus,415,804,790,xgnaus415,
Avestan,x§ii3umSa4l,5,804,790,x§ii3umSa4l5,
Avestan,xva-,549,804,790,xva- 549,
Avestan,xvaraii3iia-,602,804,790,xvaraii3iia- 602,
Avestan,xvang,570,804,790,xvang 570,
Avestan,yao£3l,6,804,790,yao£3l6,
Avestan,yauuaeji-,316,804,790,yauuaeji-316,
Avestan,yauue,316,804,790,yauue316,
Avestan,yauuoi,316,804,790,yauuoi 316,
Avestan,ysma-,256,804,790,ysma- 256,
Avestan,zara-,289,804,790,zara- 289,
Avestan,zimo,284,804,790,zimo 284,
Avestan,zrazda-,142,804,790,zrazda-142,
Avestan,a8airi,302,804,790,a8airi 302,
Avestan,a6ara-,302,804,790,a6ara- 302,
Avestan,aeiti,192,804,790,aeiti 192,
Avestan,aeta-,28,804,790,aeta- 28,
Avestan,aetahmaiius,28,804,790,aetahmaiius 28,
Avestan,afnarjTiant-,431,804,790,afnarjTiant- 431,
Avestan,9\mapai5l·-,462,804,790,9\mapai5l·- 462,
Avestan,ah-,525,804,790,ah-525,
Avestan,ahe,310,804,790,ahe310,
Avestan,ahumoroxs,364,804,790,ahumoroxs 364,
Avestan,ainika-,300,804,790,ainika- 300,
Avestan,airiti-,525,804,790,airiti- 525,
Avestan,aij}i\gaiti-,661,804,790,aij}i\gaiti-661,
Avestan,"aipi,iritim",525,804,790,"aipi,iritim 525",
Avestan,βΐβΐ.ηβρΐΐπι,406,804,790,βΐβΐ.ηβρΐΐπι 406,contains-greek
Avestan,aipLvaranuiiaiti,46,804,790,aipLvaranuiiaiti 46,
Avestan,ajiiamna-,568,804,790,ajiiamna- 568,
Avestan,ama-,39,804,790,ama- 39,
Avestan,amasa-,390,804,790,amasa- 390,
Avestan,ana,399,804,790,ana 399,
Avestan,anku.paesanuia-,466,804,790,anku.paesanuia- 466,
Avestan,aojana-,691,804,790,aojana- 691,
Avestan,aoxta,691,804,790,aoxta691,
Avestan,apa,674,804,790,apa674,
Avestan,apairiiatfra-,44,804,790,apairiiatfra- 44,
Avestan,aT9rn,54,804,790,aT9rn54,
Avestan,arouna,638,804,790,arouna 638,
Avestan,arSa-,645,804,790,arSa- 645,
Avestan,asaiia-,541,804,790,asaiia- 541,
Avestan,asangagauua-,277,804,790,asangagauua- 277,
Avestan,asista-,544,804,790,asista- 544,
Avestan,aspaiiaoSa-,312,804,790,aspaiiaoSa- 312,
Avestan,aspo.gar-,690,804,790,aspo.gar- 690,
Avestan,ast-,436,804,790,ast- 436,
Avestan,astasca,436,804,790,astasca 436,
Avestan,ast^m,436,804,790,ast^m 436,
Avestan,asti,436,804,790,asti 436,
Avestan,asto,436,804,790,asto 436,
Avestan,asto.bid-,221,804,790,asto.bid- 221,
Avestan,aSa-,66,804,790,aSa-66,
Avestan,asi,425,804,790,asi 425,
Avestan,asta,424,804,790,asta 424,
Avestan,astaiti-,424,804,790,astaiti- 424,
Avestan,aStama-,424,804,790,aStama- 424,
Avestan,asi-,55,804,790,asi- 55,
Avestan,ate-,44,804,790,ate-44,
Avestan,auua,64,804,790,auua 64,
Avestan,auua.asnaoiti,399,804,790,auua.asnaoiti 399,
Avestan,auua.hisi5iia-,544,804,790,auua.hisi5iia- 544,
Avestan,auua.mmua-,391,804,790,auua.mmua- 391,
Avestan,auuaxjha-,65,804,790,auuaxjha- 65,
Avestan,auui,271 619,804,790,auui271 619,
Avestan,auuL.iriti,525,804,790,auuL.iriti 525,
Avestan,auuL.vanti,690,804,790,auuL.vanti 690,
Avestan,aza-,31,804,790,aza-31,
Avestan,azdabisca,436,804,790,azdabisca 436,
Avestan,azam,187,804,790,azam 187,
Avestan,a6bitim,184,804,790,a6bitim 184,
Avestan,apa,47 431,804,790,apa 47 431,
Avestan,azuzuste,276,804,790,azuzuste 276,
Avestan,Intiil,279,804,790,Intiil 279,
Avestan,qitfiia-,44,804,790,qitfiia- 44,
Avestan,^xnah-,41,804,790,^xnah- 41,
Avestan,barasna,236,804,790,barasna 236,
Avestan,barazah-,236,804,790,barazah- 236,
Avestan,barazaiia-,236,804,790,barazaiia- 236,
Avestan,barozant-,236,804,790,barozant- 236,
Avestan,bsrazimita-,385,804,790,bsrazimita- 385,
Avestan,boraziraz-,522,804,790,boraziraz- 522,
Avestan,^βΐιιιιΐ,229,804,790,^βΐιιιιΐ229,contains-greek
Avestan,biiaeya-,305,804,790,biiaeya- 305,
Avestan,bitiia-,184,804,790,bitiia- 184,
Avestan,broitfra-,244,804,790,broitfra- 244,
Avestan,brShSro.taeza-,305,804,790,brShSro.taeza- 305,
Avestan,caiti,511,804,790,caiti 511,
Avestan,catarjrC,505,804,790,catarjrC 505,
Avestan,catur^m,505,804,790,catur^m 505,
Avestan,caturQ,505,804,790,caturQ 505,ocr-risk
Avestan,cauparasat-,505,804,790,cauparasat- 505,
Avestan,caiSparo,505,804,790,caiSparo 505,
Avestan,caifrudasa-,505,804,790,caifrudasa- 505,
Avestan,caflruS,505,804,790,caflruS 505,ocr-risk
Avestan,cim,510,804,790,cim510,
Avestan,cinahmi,156,804,790,cinahmi 156,
Avestan,cinasti,156,804,790,cinasti 156,
Avestan,cismaide,156,804,790,cismaide 156,
Avestan,coista,156,804,790,coista 156,
Avestan,da6aiti,175,804,790,da6aiti 175,
Avestan,darszaiia-,236 302,804,790,darszaiia- 236 302,
Avestan,dasa,163,804,790,dasa 163,
Avestan,dazaiti,237,804,790,dazaiti 237,
Avestan,datl,42,804,790,datl42,
Avestan,darazra-,236 302,804,790,darazra- 236 302,
Avestan,dtiaos,315,804,790,dtiaos315,
Avestan,drSmiaiiat,240,804,790,drSmiaiiat 240,
Avestan,duySar-,253,804,790,duySar- 253,
Avestan,duiie,183,804,790,duiie 183,
Avestan,dunmo.frut-,474,804,790,dunmo.frut- 474,
Avestan,duua,183,804,790,duua 183,
Avestan,duuaeca,183,804,790,duuaeca 183,
Avestan,duuaepa-,19,804,790,duuaepa- 19,
Avestan,duuar-,233,804,790,duuar- 233,
Avestan,3Γ3δββ-,52,804,790,3Γ3δββ- 52,contains-greek
Avestan,arenao,435,804,790,arenao 435,
Avestan,°Qrata-,56,804,790,°Qrata- 56,
Avestan,arazato.fraSna-,472,804,790,arazato.fraSna- 472,
Avestan,frafrauuaiia-,474,804,790,frafrauuaiia- 474,
Avestan,frannita-,374,804,790,frannita- 374,
Avestan,framuxti-,392,804,790,framuxti- 392,
Avestan,frapixsta-,466,804,790,frapixsta- 466,
Avestan,frascimbana-,542,804,790,frascimbana- 542,
Avestan,frascinbaiia-,542,804,790,frascinbaiia- 542,
Avestan,+(fra)siiazdaiia-,103,804,790,+(fra)siiazdaiia- 103,
Avestan,fraskamba-,542,804,790,fraskamba- 542,
Avestan,frasnaiia-,411,804,790,frasnaiia- 411,
Avestan,frasnata-,411,804,790,frasnata-411,
Avestan,fraspara-,579,804,790,fraspara- 579,
Avestan,frastaranata,586,804,790,frastaranata 586,
Avestan,frastoranaiti,586,804,790,frastoranaiti 586,
Avestan,fratuiia,632,804,790,fratuiia 632,
Avestan,frauuaiti,312,804,790,frauuaiti312,
Avestan,fraraflni.drajah-,638,804,790,fraraflni.drajah- 638,
Avestan,frauuaiia-,653,804,790,frauuaiia- 653,
Avestan,frifla-,493,804,790,frifla- 493,
Avestan,fnnSmahi,493,804,790,fnnSmahi 493,
Avestan,fSGmant-,454,804,790,fSGmant- 454,
Avestan,gata-,661,804,790,gata-661,
Avestan,gauua-,277,804,790,gauua- 277,
Avestan,gatfraraiiant-,324,804,790,gatfraraiiant- 324,
Avestan,garante,271,804,790,garante 271,
Avestan,gara5a-,290,804,790,gara5a- 290,
Avestan,haetu-,534,805,791,haetu- 534,
Avestan,haksret,553,805,791,haksret 553,
Avestan,hauruua-,537,805,791,hauruua- 537,
Avestan,hauua-,549,805,791,hauua- 549,
Avestan,h^m.razaiia-,517,805,791,h^m.razaiia-517,
Avestan,h^ratapta-,614,805,791,h^ratapta- 614,
Avestan,he,549,805,791,he 549,
Avestan,histaiti,567,805,791,histaiti 567,
Avestan,hG,570,805,791,hG570,
Avestan,hu-,603,805,791,hu-603,
Avestan,hQrO,570,805,791,hQrO570,ocr-risk
Avestan,huuaro,570,805,791,huuaro 570,
Avestan,huuafrita-,493,805,791,huuafrita- 493,
Avestan,huuauuoiia,549,805,791,huuauuoiia 549,
Avestan,huxSnuta-,415,805,791,huxSnuta-415,
Avestan,i5a,295,805,791,i5a 295,
Avestan,imam,310,805,791,imam 310,
Avestan,irinaxti,344,805,791,irinaxti 344,
Avestan,isaite,27,805,791,isaite 27,
Avestan,Tm,310,805,791,Tm310,
Avestan,jasa-,661,805,791,jasa-661,
Avestan,jinaiti,568,805,791,jinaiti 568,
Avestan,juuaiiant-,685,805,791,juuaiiant- 685,
Avestan,katarascit,647,805,791,katarascit 647,
Avestan,kauruua-,85,805,791,kauruua- 85,
Avestan,kahrp-,137,805,791,kahrp- 137,
Avestan,karenta-,138,805,791,karenta- 138,
Avestan,ku8at,636,805,791,ku8at 636,
Avestan,mayim-,418,805,791,mayim- 418,
Avestan,ma5aite,358,805,791,ma5aite 358,
Avestan,maeini-,395,805,791,maeini- 395,
Avestan,mahrka-,364,805,791,mahrka- 364,
Avestan,mai8iia-,369,805,791,mai8iia- 369,
Avestan,maiia-,377,805,791,maiia- 377,
Avestan,maiiah-,374 383,805,791,maiiah- 374 383,
Avestan,mairiia-,365,805,791,mairiia- 365,
Avestan,manaofln-,388,805,791,manaofln- 388,
Avestan,mazSnt-,303 359,805,791,mazSnt- 303 359,
